,Wind Speed
10983,T. Storm
10984,Category 1
10985,T. Depression
10986,T. Storm
10987,Category 1
10988,Category 1
10989,T. Depression
10990,Category 3
10991,T. Storm
10992,T. Depression
10993,T. Storm
10994,T. Depression
10995,T. Depression
10996,Category 1
10997,T. Storm
10998,T. Depression
10999,T. Depression
11000,Category 1
11001,T. Depression
11002,T. Storm
11003,T. Depression
11004,T. Storm
11005,T. Storm
11006,T. Storm
11007,T. Depression
11008,T. Storm
11009,T. Storm
11010,T. Storm
11011,T. Storm
11012,T. Depression
11013,T. Storm
11014,Category 3
11015,T. Storm
11016,T. Depression
11017,T. Storm
11018,T. Storm
11019,T. Depression
11020,T. Storm
11021,T. Storm
11022,T. Storm
11023,T. Storm
11024,T. Storm
11025,T. Storm
11026,Category 1
11027,T. Storm
11028,T. Storm
11029,T. Storm
11030,T. Storm
11031,T. Storm
11032,Category 1
11033,T. Storm
11034,T. Depression
11035,Category 1
11036,Category 1
11037,T. Depression
11038,T. Storm
11039,T. Storm
11040,Category 1
11041,T. Storm
11042,Category 3
11043,Category 1
11044,T. Storm
11045,T. Depression
11046,T. Depression
11047,T. Depression
11048,T. Storm
11049,T. Storm
11050,Category 2
11051,T. Storm
11052,T. Storm
11053,Category 1
11054,T. Storm
11055,T. Storm
11056,Category 1
11057,T. Storm
11058,T. Storm
11059,T. Storm
11060,T. Depression
11061,T. Storm
11062,Category 5
11063,T. Depression
11064,T. Storm
11065,T. Depression
11066,Category 4
11067,Category 2
11068,Category 2
11069,T. Storm
11070,T. Storm
11071,T. Storm
11072,T. Storm
11073,T. Storm
11074,T. Depression
11075,T. Depression
11076,T. Storm
11077,T. Depression
11078,T. Depression
11079,T. Storm
11080,Category 4
11081,T. Storm
11082,T. Depression
11083,Category 4
11084,T. Storm
11085,T. Storm
11086,T. Depression
11087,T. Depression
11088,Category 1
11089,T. Storm
11090,T. Storm
11091,T. Depression
11092,T. Depression
11093,T. Storm
11094,T. Storm
11095,T. Depression
11096,T. Storm
11097,T. Depression
11098,T. Storm
11099,T. Storm
11100,T. Depression
11101,T. Storm
11102,T. Depression
11103,Category 1
11104,T. Depression
11105,T. Storm
11106,Category 1
11107,Category 1
11108,T. Storm
11109,T. Depression
11110,T. Depression
11111,T. Depression
11112,T. Depression
11113,T. Depression
11114,T. Storm
11115,T. Storm
11116,T. Storm
11117,T. Depression
11118,Category 4
11119,T. Depression
11120,T. Storm
11121,T. Storm
11122,T. Storm
11123,Category 1
11124,Category 2
11125,T. Storm
11126,T. Storm
11127,T. Storm
11128,T. Storm
11129,T. Storm
11130,Category 1
11131,T. Storm
11132,Category 1
11133,T. Depression
11134,T. Storm
11135,T. Depression
11136,T. Storm
11137,T. Depression
11138,T. Depression
11139,T. Storm
11140,T. Storm
11141,Category 1
11142,T. Depression
11143,T. Depression
11144,T. Storm
11145,T. Storm
11146,Category 1
11147,T. Storm
11148,T. Depression
11149,Category 3
11150,Category 1
11151,T. Storm
11152,T. Depression
11153,T. Depression
11154,Category 3
11155,T. Depression
11156,T. Storm
11157,T. Storm
11158,Category 2
11159,T. Depression
11160,T. Depression
11161,T. Depression
11162,T. Storm
11163,T. Storm
11164,T. Depression
11165,Category 3
11166,Category 1
11167,T. Storm
11168,Category 1
11169,T. Depression
11170,T. Storm
11171,T. Storm
11172,T. Storm
11173,T. Storm
11174,Category 1
11175,T. Storm
11176,T. Depression
11177,T. Storm
11178,T. Storm
11179,Category 4
11180,T. Storm
11181,Category 4
11182,T. Storm
11183,T. Storm
11184,T. Storm
11185,Category 1
11186,T. Storm
11187,T. Storm
11188,T. Storm
11189,Category 1
11190,T. Depression
11191,T. Storm
11192,T. Storm
11193,T. Storm
11194,T. Depression
11195,T. Depression
11196,T. Depression
11197,T. Depression
11198,T. Storm
11199,T. Depression
11200,Category 3
11201,T. Storm
11202,T. Depression
11203,T. Storm
11204,T. Storm
11205,T. Storm
11206,T. Depression
11207,T. Storm
11208,T. Depression
11209,T. Storm
11210,Category 2
11211,T. Storm
11212,T. Storm
11213,T. Depression
11214,Category 2
11215,T. Storm
11216,T. Depression
11217,T. Storm
11218,T. Depression
11219,T. Storm
11220,T. Storm
11221,T. Depression
11222,T. Storm
11223,Category 3
11224,Category 1
11225,T. Storm
11226,T. Depression
11227,T. Storm
11228,T. Storm
11229,Category 1
11230,Category 1
11231,T. Storm
11232,Category 4
11233,T. Storm
11234,Category 1
11235,T. Depression
11236,T. Depression
11237,T. Storm
11238,T. Storm
11239,T. Storm
11240,Category 1
11241,T. Depression
11242,Category 1
11243,T. Depression
11244,T. Depression
11245,T. Depression
11246,T. Storm
11247,T. Storm
11248,T. Storm
11249,Category 1
11250,T. Storm
11251,T. Storm
11252,T. Depression
11253,T. Storm
11254,T. Storm
11255,Category 2
11256,T. Storm
11257,T. Storm
11258,Category 1
11259,T. Storm
11260,Category 4
11261,T. Storm
11262,T. Storm
11263,T. Depression
11264,T. Storm
11265,T. Storm
11266,T. Storm
11267,T. Storm
11268,T. Depression
11269,T. Storm
11270,T. Depression
11271,T. Depression
11272,T. Depression
11273,T. Depression
11274,T. Depression
11275,T. Depression
11276,T. Storm
11277,T. Storm
11278,T. Depression
11279,T. Storm
11280,Category 3
11281,T. Storm
11282,Category 1
11283,T. Storm
11284,Category 2
11285,T. Storm
11286,Category 1
11287,Category 4
11288,Category 1
11289,T. Storm
11290,T. Depression
11291,T. Depression
11292,Category 2
11293,T. Storm
11294,T. Depression
11295,T. Depression
11296,T. Depression
11297,T. Storm
11298,T. Depression
11299,Category 1
11300,T. Storm
11301,Category 4
11302,Category 1
11303,T. Depression
11304,T. Storm
11305,T. Depression
11306,T. Storm
11307,T. Depression
11308,Category 1
11309,T. Depression
11310,T. Storm
11311,T. Storm
11312,T. Storm
11313,T. Depression
11314,T. Storm
11315,T. Storm
11316,Category 5
11317,T. Storm
11318,T. Storm
11319,T. Storm
11320,T. Depression
11321,T. Storm
11322,T. Storm
11323,T. Storm
11324,T. Storm
11325,T. Depression
11326,T. Storm
11327,T. Storm
11328,Category 1
11329,T. Storm
11330,Category 2
11331,Category 1
11332,T. Storm
11333,T. Depression
11334,T. Storm
11335,T. Storm
11336,Category 1
11337,Category 1
11338,T. Depression
11339,T. Depression
11340,T. Storm
11341,T. Storm
11342,T. Storm
11343,T. Depression
11344,T. Depression
11345,T. Storm
11346,T. Storm
11347,Category 3
11348,T. Storm
11349,T. Depression
11350,T. Depression
11351,T. Storm
11352,T. Storm
11353,Category 2
11354,Category 5
11355,T. Storm
11356,T. Depression
11357,Category 4
11358,Category 1
11359,Category 1
11360,T. Storm
11361,Category 2
11362,T. Storm
11363,T. Storm
11364,T. Storm
11365,T. Depression
11366,T. Depression
11367,Category 1
11368,T. Depression
11369,T. Depression
11370,T. Storm
11371,T. Depression
11372,T. Storm
11373,T. Storm
11374,Category 2
11375,T. Storm
11376,T. Depression
11377,Category 3
11378,T. Storm
11379,T. Storm
11380,T. Storm
11381,T. Storm
11382,T. Storm
11383,T. Storm
11384,T. Depression
11385,T. Depression
11386,T. Storm
11387,T. Depression
11388,Category 1
11389,Category 1
11390,T. Depression
11391,T. Depression
11392,T. Storm
11393,T. Storm
11394,T. Storm
11395,T. Depression
11396,T. Storm
11397,Category 5
11398,T. Depression
11399,T. Depression
11400,T. Depression
11401,T. Storm
11402,Category 1
11403,T. Depression
11404,T. Storm
11405,T. Storm
11406,T. Storm
11407,T. Storm
11408,Category 4
11409,T. Storm
11410,T. Storm
11411,T. Depression
11412,T. Storm
11413,T. Depression
11414,T. Depression
11415,T. Storm
11416,T. Storm
11417,T. Storm
11418,T. Depression
11419,T. Storm
11420,T. Storm
11421,T. Storm
11422,T. Storm
11423,Category 3
11424,T. Depression
11425,T. Storm
11426,Category 4
11427,Category 1
11428,T. Storm
11429,Category 1
11430,T. Storm
11431,Category 1
11432,T. Depression
11433,T. Storm
11434,Category 1
11435,T. Depression
11436,T. Depression
11437,T. Depression
11438,T. Storm
11439,T. Storm
11440,Category 3
11441,Category 5
11442,T. Depression
11443,Category 1
11444,T. Storm
11445,Category 2
11446,T. Depression
11447,T. Storm
11448,T. Storm
11449,T. Storm
11450,T. Storm
11451,T. Storm
11452,T. Storm
11453,Category 3
11454,T. Depression
11455,T. Depression
11456,T. Storm
11457,T. Depression
11458,Category 1
11459,T. Storm
11460,Category 3
11461,T. Depression
11462,Category 1
11463,T. Storm
11464,T. Storm
11465,Category 1
11466,T. Storm
11467,Category 1
11468,T. Depression
11469,T. Storm
11470,T. Depression
11471,Category 2
11472,T. Storm
11473,T. Storm
11474,Category 1
11475,T. Depression
11476,T. Storm
11477,T. Depression
11478,T. Depression
11479,T. Depression
11480,T. Storm
11481,T. Storm
11482,Category 2
11483,Category 1
11484,T. Storm
11485,T. Depression
11486,T. Storm
11487,Category 1
11488,T. Depression
11489,Category 3
11490,Category 4
11491,T. Storm
11492,T. Storm
11493,T. Storm
11494,T. Storm
11495,Category 3
11496,Category 2
11497,T. Storm
11498,T. Storm
11499,Category 3
11500,T. Depression
11501,T. Storm
11502,Category 3
11503,T. Storm
11504,T. Storm
11505,T. Storm
11506,T. Depression
11507,T. Depression
11508,T. Depression
11509,T. Storm
11510,Category 4
11511,Category 1
11512,T. Storm
11513,T. Storm
11514,T. Storm
11515,T. Storm
11516,T. Storm
11517,T. Depression
11518,T. Storm
11519,T. Storm
11520,T. Storm
11521,Category 1
11522,Category 2
11523,Category 1
11524,T. Depression
11525,Category 2
11526,T. Depression
11527,T. Storm
11528,T. Storm
11529,Category 1
11530,T. Depression
11531,Category 1
11532,T. Storm
11533,T. Storm
11534,T. Storm
11535,T. Storm
11536,T. Storm
11537,Category 4
11538,Category 3
11539,T. Storm
11540,T. Depression
11541,T. Depression
11542,Category 1
11543,Category 2
11544,T. Depression
11545,T. Storm
11546,T. Storm
11547,T. Storm
11548,Category 1
11549,Category 1
11550,T. Storm
11551,T. Depression
11552,T. Depression
11553,T. Storm
11554,T. Storm
11555,T. Depression
11556,T. Storm
11557,T. Storm
11558,Category 4
11559,Category 2
11560,Category 3
11561,T. Storm
11562,T. Depression
11563,T. Depression
11564,T. Storm
11565,T. Storm
11566,T. Depression
11567,Category 3
11568,Category 2
11569,T. Storm
11570,T. Storm
11571,T. Storm
11572,T. Storm
11573,T. Storm
11574,T. Storm
11575,T. Storm
11576,T. Storm
11577,T. Storm
11578,T. Depression
11579,T. Storm
11580,T. Depression
11581,T. Depression
11582,T. Storm
11583,T. Storm
11584,T. Storm
11585,T. Storm
11586,T. Storm
11587,Category 1
11588,Category 1
11589,T. Depression
11590,T. Storm
11591,T. Storm
11592,T. Depression
11593,T. Storm
11594,T. Storm
11595,T. Storm
11596,T. Depression
11597,T. Depression
11598,T. Depression
11599,T. Storm
11600,T. Storm
11601,T. Depression
11602,T. Depression
11603,T. Depression
11604,T. Storm
11605,T. Depression
11606,T. Depression
11607,T. Storm
11608,T. Storm
11609,T. Storm
11610,T. Storm
11611,T. Depression
11612,Category 1
11613,T. Storm
11614,T. Storm
11615,Category 2
11616,T. Storm
11617,T. Storm
11618,T. Storm
11619,Category 1
11620,T. Storm
11621,T. Depression
11622,Category 1
11623,T. Storm
11624,T. Storm
11625,Category 5
11626,T. Depression
11627,Category 3
11628,T. Storm
11629,T. Depression
11630,T. Storm
11631,T. Storm
11632,T. Storm
11633,T. Storm
11634,T. Storm
11635,T. Storm
11636,T. Depression
11637,T. Depression
11638,T. Storm
11639,T. Storm
11640,T. Storm
11641,T. Storm
11642,T. Storm
11643,T. Depression
11644,T. Storm
11645,T. Storm
11646,T. Storm
11647,T. Depression
11648,Category 3
11649,Category 3
11650,Category 1
11651,Category 4
11652,T. Storm
11653,T. Storm
11654,Category 1
11655,Category 1
11656,T. Storm
11657,Category 3
11658,T. Depression
11659,Category 2
11660,T. Storm
11661,T. Depression
11662,T. Depression
11663,T. Storm
11664,T. Storm
11665,T. Depression
11666,Category 3
11667,T. Depression
11668,T. Storm
11669,T. Storm
11670,T. Storm
11671,Category 1
11672,T. Depression
11673,T. Depression
11674,T. Storm
11675,T. Depression
11676,T. Storm
11677,T. Storm
11678,T. Storm
11679,T. Storm
11680,Category 1
11681,T. Depression
11682,T. Storm
11683,T. Storm
11684,T. Storm
11685,Category 4
11686,Category 1
11687,T. Depression
11688,T. Storm
11689,T. Storm
11690,T. Depression
11691,T. Storm
11692,Category 5
11693,Category 4
11694,T. Storm
11695,T. Depression
11696,T. Storm
11697,Category 1
11698,Category 1
11699,T. Storm
11700,T. Storm
11701,Category 1
11702,T. Storm
11703,T. Depression
11704,T. Depression
11705,T. Storm
11706,Category 5
11707,Category 1
11708,T. Storm
11709,Category 3
11710,T. Storm
11711,T. Storm
11712,Category 5
11713,Category 1
11714,Category 1
11715,Category 1
11716,T. Storm
11717,T. Depression
11718,Category 3
11719,T. Depression
11720,T. Storm
11721,T. Storm
11722,T. Storm
11723,Category 3
11724,T. Depression
11725,T. Depression
11726,T. Depression
11727,T. Storm
11728,T. Storm
11729,T. Storm
11730,T. Depression
11731,T. Depression
11732,T. Depression
11733,T. Storm
11734,T. Storm
11735,Category 1
11736,T. Depression
11737,T. Storm
11738,T. Depression
11739,T. Storm
11740,T. Depression
11741,T. Depression
11742,T. Depression
11743,Category 1
11744,T. Depression
11745,Category 1
11746,Category 4
11747,Category 3
11748,Category 3
11749,T. Storm
11750,T. Storm
11751,T. Depression
11752,Category 5
11753,T. Storm
11754,T. Storm
11755,T. Storm
11756,T. Storm
11757,T. Depression
11758,T. Depression
11759,T. Storm
11760,T. Storm
11761,T. Storm
11762,T. Storm
11763,T. Depression
11764,Category 4
11765,T. Depression
11766,T. Storm
11767,T. Storm
11768,T. Depression
11769,T. Storm
11770,Category 1
11771,Category 1
11772,T. Storm
11773,T. Depression
11774,T. Storm
11775,Category 1
11776,T. Depression
11777,T. Storm
11778,T. Depression
11779,T. Depression
11780,T. Storm
11781,T. Depression
11782,T. Storm
11783,T. Depression
11784,T. Storm
11785,T. Storm
11786,Category 1
11787,T. Depression
11788,T. Depression
11789,T. Storm
11790,T. Storm
11791,T. Storm
11792,T. Depression
11793,T. Storm
11794,T. Storm
11795,T. Storm
11796,T. Storm
11797,T. Storm
11798,T. Depression
11799,T. Depression
11800,Category 3
11801,T. Depression
11802,T. Storm
11803,T. Depression
11804,T. Storm
11805,T. Depression
11806,T. Depression
11807,T. Storm
11808,T. Storm
11809,Category 1
11810,T. Storm
11811,Category 1
11812,T. Storm
11813,T. Storm
11814,T. Depression
11815,T. Depression
11816,T. Storm
11817,T. Depression
11818,Category 4
11819,T. Storm
11820,T. Depression
11821,T. Storm
11822,T. Storm
11823,T. Storm
11824,T. Depression
11825,T. Storm
11826,T. Depression
11827,T. Storm
11828,T. Storm
11829,T. Storm
11830,T. Depression
11831,T. Depression
11832,T. Storm
11833,T. Storm
11834,T. Storm
11835,T. Depression
11836,T. Storm
11837,T. Depression
11838,T. Depression
11839,Category 3
11840,T. Storm
11841,T. Storm
11842,T. Depression
11843,T. Depression
11844,T. Depression
11845,T. Storm
11846,Category 1
11847,T. Depression
11848,T. Depression
11849,Category 2
11850,T. Depression
11851,T. Depression
11852,T. Storm
11853,T. Storm
11854,T. Storm
11855,T. Depression
11856,T. Storm
11857,T. Storm
11858,T. Depression
11859,T. Depression
11860,T. Storm
11861,T. Storm
11862,Category 3
11863,T. Storm
11864,T. Storm
11865,T. Storm
11866,T. Storm
11867,T. Depression
11868,T. Depression
11869,T. Depression
11870,T. Depression
11871,T. Depression
11872,T. Depression
11873,T. Storm
11874,Category 1
11875,Category 1
11876,T. Depression
11877,T. Storm
11878,T. Storm
11879,T. Storm
11880,T. Storm
11881,T. Storm
11882,T. Depression
11883,T. Depression
11884,T. Depression
11885,T. Storm
11886,Category 2
11887,T. Depression
11888,Category 1
11889,T. Depression
11890,T. Storm
11891,Category 3
11892,Category 5
11893,Category 1
11894,T. Storm
11895,T. Storm
11896,Category 1
11897,Category 3
11898,T. Depression
11899,T. Storm
11900,T. Storm
11901,Category 1
11902,T. Storm
11903,T. Depression
11904,T. Storm
11905,T. Storm
11906,Category 5
11907,T. Depression
11908,T. Storm
11909,T. Depression
11910,T. Depression
11911,T. Storm
11912,T. Depression
11913,Category 3
11914,T. Depression
11915,Category 2
11916,T. Storm
11917,T. Depression
11918,T. Storm
11919,T. Storm
11920,T. Storm
11921,T. Storm
11922,T. Storm
11923,T. Storm
11924,T. Depression
11925,T. Storm
11926,Category 3
11927,Category 2
11928,Category 1
11929,T. Depression
11930,Category 2
11931,T. Depression
11932,T. Depression
11933,T. Storm
11934,T. Depression
11935,T. Depression
11936,T. Depression
11937,T. Storm
11938,T. Storm
11939,Category 2
11940,T. Storm
11941,T. Storm
11942,T. Depression
11943,T. Storm
11944,T. Depression
11945,T. Depression
11946,T. Storm
11947,T. Storm
11948,T. Depression
11949,Category 2
11950,T. Depression
11951,Category 1
11952,T. Storm
11953,T. Depression
11954,T. Storm
11955,T. Storm
11956,T. Depression
11957,Category 2
11958,Category 4
11959,T. Storm
11960,T. Storm
11961,T. Storm
11962,T. Storm
11963,T. Depression
11964,Category 1
11965,Category 5
11966,T. Storm
11967,T. Storm
11968,Category 5
11969,T. Storm
11970,T. Depression
11971,Category 1
11972,T. Storm
11973,Category 1
11974,Category 1
11975,T. Storm
11976,T. Storm
11977,T. Storm
11978,T. Storm
11979,Category 3
11980,Category 4
11981,T. Depression
11982,T. Storm
11983,T. Storm
11984,T. Storm
11985,T. Storm
11986,T. Depression
11987,Category 3
11988,T. Storm
11989,T. Storm
11990,T. Storm
11991,T. Depression
11992,T. Storm
11993,T. Storm
11994,T. Storm
11995,T. Storm
11996,T. Storm
11997,Category 4
11998,T. Depression
11999,T. Storm
12000,T. Storm
12001,T. Storm
12002,Category 1
12003,Category 4
12004,T. Storm
12005,T. Depression
12006,T. Depression
12007,T. Depression
12008,T. Storm
12009,T. Storm
12010,Category 1
12011,Category 1
12012,T. Storm
12013,T. Storm
12014,T. Storm
12015,T. Storm
12016,T. Storm
12017,T. Storm
12018,T. Storm
12019,T. Storm
12020,Category 2
12021,T. Depression
12022,T. Storm
12023,Category 4
12024,T. Depression
12025,T. Depression
12026,Category 4
12027,T. Storm
12028,T. Storm
12029,T. Storm
12030,T. Storm
12031,T. Depression
12032,T. Depression
12033,T. Storm
12034,T. Storm
12035,T. Storm
12036,T. Storm
12037,T. Depression
12038,T. Depression
12039,T. Depression
12040,T. Depression
12041,T. Storm
12042,T. Depression
12043,Category 1
12044,T. Storm
12045,T. Storm
12046,T. Storm
12047,T. Storm
12048,T. Depression
12049,T. Depression
12050,Category 2
12051,T. Storm
12052,T. Storm
12053,T. Depression
12054,T. Storm
12055,T. Storm
12056,T. Storm
12057,T. Storm
12058,T. Storm
12059,T. Depression
12060,T. Storm
12061,T. Depression
12062,T. Storm
12063,T. Storm
12064,T. Storm
12065,T. Depression
12066,T. Depression
12067,T. Depression
12068,T. Storm
12069,T. Storm
12070,T. Depression
12071,T. Storm
12072,Category 2
12073,Category 4
12074,T. Storm
12075,T. Depression
12076,T. Storm
12077,T. Storm
12078,T. Depression
12079,T. Depression
12080,T. Storm
12081,T. Depression
12082,T. Storm
12083,T. Storm
12084,Category 3
12085,T. Depression
12086,T. Storm
12087,Category 1
12088,T. Depression
12089,T. Storm
12090,T. Depression
12091,T. Storm
12092,T. Storm
12093,T. Storm
12094,Category 3
12095,T. Storm
12096,T. Storm
12097,T. Storm
12098,T. Depression
12099,T. Depression
12100,T. Depression
12101,T. Depression
12102,T. Depression
12103,Category 1
12104,T. Storm
12105,T. Storm
12106,T. Storm
12107,T. Depression
12108,T. Storm
12109,T. Storm
12110,Category 2
12111,Category 1
12112,T. Storm
12113,Category 4
12114,T. Storm
12115,T. Storm
12116,T. Storm
12117,T. Storm
12118,T. Storm
12119,T. Depression
12120,T. Depression
12121,T. Storm
12122,T. Storm
12123,T. Storm
12124,T. Depression
12125,T. Storm
12126,T. Storm
12127,T. Depression
12128,T. Storm
12129,T. Storm
12130,T. Depression
12131,T. Depression
12132,T. Storm
12133,Category 4
12134,Category 3
12135,T. Storm
12136,T. Storm
12137,T. Depression
12138,T. Depression
12139,T. Depression
12140,T. Storm
12141,T. Depression
12142,T. Storm
12143,T. Storm
12144,T. Storm
12145,T. Storm
12146,T. Depression
12147,Category 3
12148,T. Storm
12149,T. Storm
12150,T. Storm
12151,T. Storm
12152,T. Depression
12153,T. Depression
12154,T. Depression
12155,T. Storm
12156,T. Storm
12157,Category 2
12158,T. Storm
12159,T. Storm
12160,T. Storm
12161,T. Storm
12162,T. Depression
12163,Category 4
12164,T. Storm
12165,T. Depression
12166,T. Depression
12167,T. Storm
12168,T. Storm
12169,T. Depression
12170,T. Depression
12171,T. Storm
12172,Category 1
12173,T. Depression
12174,T. Depression
12175,T. Storm
12176,Category 1
12177,T. Storm
12178,T. Storm
12179,T. Storm
12180,T. Storm
12181,T. Storm
12182,T. Depression
12183,T. Storm
12184,T. Storm
12185,T. Depression
12186,T. Storm
12187,T. Depression
12188,T. Storm
12189,Category 2
12190,T. Depression
12191,T. Storm
12192,T. Storm
12193,T. Storm
12194,T. Storm
12195,T. Depression
12196,T. Depression
12197,Category 1
12198,T. Depression
12199,T. Depression
12200,T. Storm
12201,T. Storm
12202,T. Storm
12203,T. Storm
12204,T. Storm
12205,T. Storm
12206,T. Storm
12207,T. Depression
12208,Category 1
12209,T. Storm
12210,T. Storm
12211,Category 3
12212,T. Depression
12213,Category 1
12214,T. Storm
12215,Category 1
12216,T. Storm
12217,Category 2
12218,Category 3
12219,T. Depression
12220,T. Depression
12221,T. Depression
12222,T. Depression
12223,Category 1
12224,Category 1
12225,T. Storm
12226,T. Storm
12227,T. Depression
12228,T. Storm
12229,Category 2
12230,T. Depression
12231,T. Depression
12232,T. Storm
12233,T. Storm
12234,T. Storm
12235,T. Depression
12236,T. Storm
12237,T. Depression
12238,T. Storm
12239,T. Storm
12240,T. Depression
12241,Category 1
12242,T. Depression
12243,T. Storm
12244,T. Storm
12245,Category 1
12246,T. Storm
12247,T. Storm
12248,T. Depression
12249,T. Depression
12250,T. Depression
12251,T. Storm
12252,T. Storm
12253,Category 4
12254,T. Depression
12255,T. Depression
12256,T. Storm
12257,Category 1
12258,Category 1
12259,Category 1
12260,T. Storm
12261,T. Storm
12262,T. Depression
12263,T. Storm
12264,T. Storm
12265,Category 4
12266,Category 1
12267,Category 3
12268,T. Storm
12269,T. Storm
12270,T. Storm
12271,T. Storm
12272,T. Storm
12273,T. Storm
12274,T. Storm
12275,T. Storm
12276,T. Depression
12277,T. Storm
12278,T. Depression
12279,T. Storm
12280,T. Storm
12281,Category 1
12282,Category 4
12283,T. Storm
12284,T. Storm
12285,T. Storm
12286,Category 1
12287,Category 1
12288,T. Storm
12289,T. Depression
12290,T. Depression
12291,T. Storm
12292,T. Storm
12293,Category 1
12294,T. Depression
12295,T. Depression
12296,T. Depression
12297,T. Storm
12298,T. Storm
12299,Category 1
12300,Category 4
12301,T. Storm
12302,T. Depression
12303,T. Storm
12304,T. Storm
12305,T. Depression
12306,T. Storm
12307,Category 1
12308,T. Storm
12309,T. Depression
12310,T. Storm
12311,T. Depression
12312,T. Depression
12313,Category 4
12314,T. Storm
12315,T. Storm
12316,Category 4
12317,T. Storm
12318,Category 1
12319,T. Storm
12320,T. Depression
12321,T. Depression
12322,T. Storm
12323,T. Storm
12324,T. Depression
12325,T. Storm
12326,Category 3
12327,T. Depression
12328,T. Depression
12329,T. Depression
12330,T. Storm
12331,T. Depression
12332,T. Storm
12333,T. Storm
12334,Category 1
12335,T. Storm
12336,T. Depression
12337,T. Storm
12338,T. Storm
12339,T. Storm
12340,T. Storm
12341,T. Storm
12342,T. Storm
12343,Category 1
12344,Category 1
12345,T. Storm
12346,T. Storm
12347,Category 1
12348,T. Storm
12349,T. Storm
12350,T. Storm
12351,T. Storm
12352,T. Storm
12353,T. Storm
12354,Category 4
12355,Category 4
12356,Category 1
12357,T. Storm
12358,T. Storm
12359,T. Storm
12360,T. Storm
12361,T. Storm
12362,T. Storm
12363,Category 4
12364,T. Storm
12365,T. Storm
12366,Category 4
12367,T. Depression
12368,T. Storm
12369,T. Storm
12370,T. Depression
12371,Category 1
12372,T. Depression
12373,T. Depression
12374,T. Storm
12375,T. Depression
12376,Category 3
12377,T. Depression
12378,T. Depression
12379,Category 2
12380,T. Depression
12381,T. Storm
12382,T. Storm
12383,T. Storm
12384,Category 1
12385,Category 1
12386,T. Storm
12387,T. Depression
12388,Category 2
12389,T. Storm
12390,T. Depression
12391,T. Storm
12392,T. Storm
12393,Category 1
12394,Category 3
12395,T. Storm
12396,T. Storm
12397,Category 1
12398,T. Storm
12399,T. Depression
12400,T. Storm
12401,T. Depression
12402,Category 3
12403,T. Storm
12404,T. Storm
12405,T. Storm
12406,T. Depression
12407,T. Depression
12408,T. Depression
12409,T. Depression
12410,T. Depression
12411,T. Storm
12412,T. Depression
12413,Category 1
12414,T. Storm
12415,T. Storm
12416,T. Depression
12417,T. Storm
12418,T. Storm
12419,T. Storm
12420,Category 3
12421,Category 5
12422,T. Storm
12423,T. Storm
12424,T. Depression
12425,T. Depression
12426,T. Depression
12427,T. Depression
12428,T. Depression
12429,Category 1
12430,T. Storm
12431,T. Depression
12432,T. Depression
12433,T. Storm
12434,T. Storm
12435,T. Storm
12436,T. Depression
12437,T. Storm
12438,T. Depression
12439,T. Depression
12440,T. Depression
12441,T. Storm
12442,T. Storm
12443,T. Storm
12444,T. Storm
12445,T. Storm
12446,T. Storm
12447,T. Storm
12448,T. Storm
12449,T. Storm
12450,T. Storm
12451,Category 1
12452,T. Depression
12453,Category 2
12454,T. Storm
12455,T. Storm
12456,T. Storm
12457,Category 4
12458,T. Storm
12459,T. Storm
12460,T. Storm
12461,T. Storm
12462,T. Storm
12463,T. Depression
12464,Category 2
12465,Category 1
12466,T. Depression
12467,T. Storm
12468,T. Depression
12469,T. Storm
12470,T. Storm
12471,T. Depression
12472,Category 1
12473,T. Storm
12474,Category 3
12475,T. Depression
12476,Category 1
12477,T. Storm
12478,T. Depression
12479,Category 4
12480,T. Depression
12481,T. Depression
12482,Category 1
12483,T. Storm
12484,T. Storm
12485,T. Depression
12486,T. Storm
12487,T. Depression
12488,T. Storm
12489,T. Depression
12490,T. Depression
12491,T. Storm
12492,T. Storm
12493,T. Storm
12494,T. Storm
12495,Category 1
12496,T. Storm
12497,Category 2
12498,T. Storm
12499,T. Storm
12500,Category 3
12501,T. Storm
12502,T. Storm
12503,T. Storm
12504,T. Storm
12505,T. Storm
12506,T. Storm
12507,Category 1
12508,T. Depression
12509,T. Storm
12510,T. Depression
12511,T. Storm
12512,T. Storm
12513,Category 1
12514,T. Storm
12515,T. Storm
12516,Category 1
12517,T. Storm
12518,T. Depression
12519,Category 2
12520,T. Storm
12521,Category 5
12522,T. Depression
12523,T. Storm
12524,Category 3
12525,Category 1
12526,T. Storm
12527,T. Storm
12528,T. Storm
12529,T. Storm
12530,T. Depression
12531,T. Storm
12532,T. Depression
12533,T. Storm
12534,T. Storm
12535,T. Storm
12536,T. Depression
12537,T. Storm
12538,T. Storm
12539,T. Depression
12540,T. Storm
12541,T. Depression
12542,T. Storm
12543,Category 3
12544,T. Storm
12545,Category 1
12546,T. Depression
12547,Category 2
12548,Category 2
12549,T. Depression
12550,Category 1
12551,T. Storm
12552,T. Depression
12553,T. Storm
12554,T. Depression
12555,T. Depression
12556,T. Depression
12557,Category 1
12558,Category 4
12559,T. Storm
12560,Category 1
12561,Category 4
12562,Category 4
12563,T. Storm
12564,T. Depression
12565,T. Depression
12566,T. Storm
12567,T. Storm
12568,T. Storm
12569,T. Storm
12570,Category 3
12571,T. Storm
12572,Category 2
12573,T. Depression
12574,T. Storm
