,Wind Speed
4964,T. Depression
4965,Category 2
4966,T. Depression
4967,T. Storm
4968,T. Depression
4969,Category 1
4970,T. Storm
4971,T. Depression
4972,T. Depression
4973,T. Depression
4974,T. Depression
4975,T. Storm
4976,T. Storm
4977,T. Depression
4978,Category 3
4979,Category 1
4980,T. Depression
4981,T. Depression
4982,T. Storm
4983,T. Depression
4984,T. Storm
4985,T. Storm
4986,Category 3
4987,Category 3
4988,T. Depression
4989,T. Storm
4990,T. Depression
4991,T. Storm
4992,T. Depression
4993,T. Storm
4994,T. Storm
4995,T. Storm
4996,Category 2
4997,Category 3
4998,T. Storm
4999,Category 1
5000,T. Storm
5001,T. Depression
5002,T. Storm
5003,T. Depression
5004,T. Storm
5005,Category 3
5006,T. Storm
5007,T. Storm
5008,Category 2
5009,T. Depression
5010,Category 3
5011,T. Storm
5012,Category 1
5013,T. Depression
5014,T. Depression
5015,T. Depression
5016,T. Storm
5017,Category 1
5018,T. Depression
5019,T. Depression
5020,T. Depression
5021,T. Storm
5022,T. Depression
5023,T. Storm
5024,T. Storm
5025,Category 3
5026,T. Depression
5027,Category 1
5028,T. Storm
5029,Category 3
5030,T. Storm
5031,T. Depression
5032,T. Storm
5033,Category 2
5034,T. Storm
5035,Category 3
5036,T. Depression
5037,T. Depression
5038,Category 2
5039,T. Depression
5040,Category 3
5041,T. Storm
5042,T. Depression
5043,T. Depression
5044,T. Storm
5045,T. Depression
5046,Category 3
5047,T. Storm
5048,T. Storm
5049,T. Depression
5050,T. Storm
5051,T. Storm
5052,T. Depression
5053,Category 3
5054,Category 3
5055,T. Storm
5056,Category 1
5057,T. Storm
5058,T. Depression
5059,T. Depression
5060,T. Depression
5061,T. Storm
5062,Category 1
5063,T. Depression
5064,Category 3
5065,T. Storm
5066,T. Storm
5067,T. Depression
5068,Category 3
5069,T. Storm
5070,Category 3
5071,T. Storm
5072,T. Storm
5073,T. Depression
5074,T. Depression
5075,T. Storm
5076,Category 1
5077,T. Depression
5078,T. Storm
5079,T. Storm
5080,T. Depression
5081,T. Depression
5082,T. Storm
5083,T. Depression
5084,Category 1
5085,Category 1
5086,Category 3
5087,Category 2
5088,Category 2
5089,Category 1
5090,Category 1
5091,Category 3
5092,Category 1
5093,Category 1
5094,T. Storm
5095,Category 3
5096,T. Storm
5097,T. Storm
5098,T. Storm
5099,Category 3
5100,T. Storm
5101,Category 2
5102,T. Depression
5103,T. Depression
5104,T. Depression
5105,Category 2
5106,Category 3
5107,T. Storm
5108,Category 3
5109,T. Depression
5110,T. Depression
5111,T. Depression
5112,T. Storm
5113,Category 3
5114,Category 1
5115,T. Depression
5116,T. Depression
5117,T. Storm
5118,T. Storm
5119,T. Depression
5120,T. Depression
5121,Category 2
5122,T. Depression
5123,T. Depression
5124,Category 1
5125,T. Depression
5126,T. Depression
5127,Category 3
5128,T. Storm
5129,T. Storm
5130,Category 1
5131,T. Storm
5132,T. Depression
5133,T. Depression
5134,Category 3
5135,Category 2
5136,T. Depression
5137,Category 3
5138,T. Storm
5139,Category 1
5140,Category 1
5141,T. Depression
5142,T. Storm
5143,Category 3
5144,T. Depression
5145,T. Depression
5146,T. Storm
5147,T. Storm
5148,T. Depression
5149,T. Depression
5150,Category 2
5151,T. Storm
5152,Category 1
5153,Category 3
5154,Category 1
5155,Category 3
5156,Category 1
5157,Category 3
5158,T. Storm
5159,T. Depression
5160,T. Depression
5161,T. Depression
5162,Category 3
5163,T. Depression
5164,Category 2
5165,T. Storm
5166,T. Depression
5167,Category 2
5168,T. Storm
5169,Category 2
5170,T. Depression
5171,T. Depression
5172,T. Depression
5173,T. Storm
5174,T. Storm
5175,T. Storm
5176,T. Depression
5177,T. Depression
5178,T. Depression
5179,T. Storm
5180,T. Depression
5181,T. Depression
5182,Category 3
5183,T. Storm
5184,T. Depression
5185,T. Depression
5186,T. Storm
5187,T. Depression
5188,T. Depression
5189,T. Depression
5190,Category 3
5191,Category 3
5192,T. Storm
5193,T. Depression
5194,T. Storm
5195,Category 3
5196,Category 2
5197,T. Depression
5198,Category 3
5199,T. Storm
5200,Category 1
5201,T. Depression
5202,T. Depression
5203,T. Depression
5204,Category 3
5205,T. Storm
5206,T. Storm
5207,T. Depression
5208,T. Storm
5209,T. Storm
5210,Category 3
5211,Category 2
5212,T. Depression
5213,Category 3
5214,T. Storm
5215,T. Storm
5216,T. Depression
5217,T. Storm
5218,T. Storm
5219,T. Depression
5220,T. Depression
5221,T. Storm
5222,Category 2
5223,Category 3
5224,Category 1
5225,T. Storm
5226,T. Storm
5227,Category 3
5228,T. Depression
5229,T. Depression
5230,T. Depression
5231,T. Depression
5232,Category 3
5233,T. Depression
5234,T. Depression
5235,Category 2
5236,T. Storm
5237,T. Depression
5238,Category 1
5239,T. Depression
5240,T. Depression
5241,T. Storm
5242,T. Storm
5243,T. Depression
5244,T. Storm
5245,T. Depression
5246,T. Storm
5247,T. Storm
5248,Category 3
5249,Category 3
5250,T. Storm
5251,T. Depression
5252,Category 3
5253,Category 2
5254,T. Depression
5255,Category 1
5256,Category 3
5257,Category 1
5258,Category 3
5259,T. Storm
5260,T. Storm
5261,Category 3
5262,Category 1
5263,Category 3
5264,T. Storm
5265,T. Storm
5266,Category 1
5267,T. Storm
5268,Category 3
5269,T. Depression
5270,T. Depression
5271,T. Depression
5272,T. Depression
5273,T. Depression
5274,Category 3
5275,T. Storm
5276,T. Storm
5277,T. Storm
5278,Category 3
5279,Category 3
5280,Category 3
5281,T. Depression
5282,Category 3
5283,T. Depression
5284,T. Depression
5285,Category 1
5286,T. Depression
5287,T. Depression
5288,T. Depression
5289,T. Storm
5290,Category 2
5291,Category 3
5292,T. Storm
5293,T. Depression
5294,T. Storm
5295,Category 3
5296,T. Storm
5297,T. Storm
5298,T. Storm
5299,Category 1
5300,T. Depression
5301,T. Depression
5302,T. Storm
5303,Category 2
5304,T. Storm
5305,T. Depression
5306,T. Depression
5307,T. Storm
5308,Category 3
5309,Category 1
5310,T. Depression
5311,T. Storm
5312,Category 1
5313,T. Depression
5314,Category 3
5315,Category 2
5316,T. Depression
5317,T. Storm
5318,T. Depression
5319,T. Storm
5320,T. Storm
5321,T. Depression
5322,T. Storm
5323,T. Storm
5324,T. Storm
5325,Category 3
5326,Category 2
5327,Category 2
5328,Category 2
5329,T. Storm
5330,Category 3
5331,T. Depression
5332,T. Depression
5333,Category 2
5334,Category 3
5335,T. Storm
5336,T. Storm
5337,Category 3
5338,T. Storm
5339,T. Storm
5340,T. Storm
5341,T. Storm
5342,T. Storm
5343,T. Storm
5344,Category 1
5345,Category 3
5346,T. Depression
5347,Category 3
5348,T. Storm
5349,Category 3
5350,T. Storm
5351,T. Depression
5352,Category 2
5353,T. Storm
5354,T. Storm
5355,T. Depression
5356,T. Depression
5357,Category 1
5358,Category 2
5359,T. Storm
5360,T. Depression
5361,Category 2
5362,T. Storm
5363,Category 3
5364,T. Storm
5365,T. Depression
5366,T. Depression
5367,T. Depression
5368,T. Depression
5369,Category 3
5370,T. Storm
5371,T. Storm
5372,T. Storm
5373,T. Depression
5374,T. Depression
5375,T. Storm
5376,T. Depression
5377,Category 3
5378,Category 1
5379,T. Storm
5380,Category 2
5381,Category 3
5382,T. Depression
5383,T. Depression
5384,T. Storm
5385,T. Depression
5386,Category 1
5387,T. Depression
5388,T. Depression
5389,T. Storm
5390,Category 1
5391,Category 2
5392,Category 3
5393,T. Depression
5394,Category 2
5395,T. Storm
5396,Category 1
5397,Category 1
5398,T. Storm
5399,T. Depression
5400,T. Storm
5401,Category 1
5402,T. Depression
5403,T. Depression
5404,Category 2
5405,T. Depression
5406,T. Storm
5407,Category 1
5408,T. Storm
5409,T. Storm
5410,T. Storm
5411,Category 3
5412,T. Storm
5413,T. Depression
5414,T. Depression
5415,Category 2
5416,Category 1
5417,Category 1
5418,Category 3
5419,T. Storm
5420,T. Storm
5421,T. Storm
5422,T. Storm
5423,Category 3
5424,Category 3
5425,Category 3
5426,Category 3
5427,Category 2
5428,T. Depression
5429,Category 1
5430,T. Depression
5431,Category 3
5432,T. Storm
5433,T. Depression
5434,T. Depression
5435,T. Depression
5436,T. Depression
5437,Category 1
5438,T. Storm
5439,T. Depression
5440,T. Storm
5441,T. Depression
5442,Category 3
5443,T. Depression
5444,T. Depression
5445,T. Depression
5446,Category 1
5447,T. Storm
5448,T. Storm
5449,Category 3
5450,T. Depression
5451,T. Depression
5452,Category 1
5453,T. Storm
5454,Category 1
5455,T. Storm
5456,T. Depression
5457,T. Depression
5458,T. Storm
5459,Category 3
5460,T. Depression
5461,T. Storm
5462,Category 1
5463,T. Depression
5464,T. Storm
5465,Category 3
5466,Category 1
5467,T. Storm
5468,Category 3
5469,T. Storm
5470,T. Storm
5471,T. Depression
5472,Category 3
5473,T. Storm
5474,Category 1
5475,T. Storm
5476,T. Depression
5477,T. Storm
5478,T. Storm
5479,T. Storm
5480,Category 3
5481,Category 3
5482,Category 1
5483,Category 3
5484,Category 1
5485,T. Storm
5486,T. Depression
5487,T. Storm
5488,T. Storm
5489,T. Depression
5490,T. Storm
5491,Category 1
5492,T. Depression
5493,T. Depression
5494,Category 2
5495,T. Storm
5496,T. Storm
5497,T. Depression
5498,T. Storm
5499,T. Depression
5500,T. Depression
5501,Category 1
5502,T. Depression
5503,T. Storm
5504,T. Storm
5505,T. Depression
5506,T. Storm
5507,T. Storm
5508,Category 1
5509,T. Depression
5510,T. Storm
5511,T. Storm
5512,Category 3
5513,T. Depression
5514,T. Storm
5515,T. Storm
5516,T. Depression
5517,T. Depression
5518,Category 3
5519,T. Storm
5520,T. Storm
5521,T. Storm
5522,T. Storm
5523,Category 1
5524,T. Depression
5525,Category 3
5526,T. Depression
5527,T. Depression
5528,T. Depression
5529,Category 3
5530,T. Depression
5531,T. Depression
5532,Category 1
5533,T. Depression
5534,Category 2
5535,T. Storm
5536,T. Depression
5537,T. Depression
5538,T. Storm
5539,Category 1
5540,T. Depression
5541,T. Depression
5542,Category 2
5543,Category 1
5544,T. Storm
5545,Category 3
5546,T. Depression
5547,T. Storm
5548,T. Depression
5549,Category 1
5550,T. Depression
5551,T. Storm
5552,T. Depression
5553,T. Depression
5554,T. Storm
5555,T. Storm
5556,Category 3
5557,T. Depression
5558,Category 1
5559,T. Depression
5560,T. Depression
5561,Category 1
5562,Category 1
5563,T. Storm
5564,T. Storm
5565,Category 2
5566,T. Storm
5567,T. Depression
5568,Category 3
5569,Category 1
5570,T. Storm
5571,Category 1
5572,T. Depression
5573,T. Depression
5574,T. Storm
5575,T. Depression
5576,Category 1
5577,T. Storm
5578,T. Storm
5579,T. Storm
5580,T. Depression
5581,Category 1
5582,T. Storm
5583,T. Storm
5584,T. Storm
5585,T. Depression
5586,T. Depression
5587,T. Storm
5588,Category 1
5589,T. Depression
5590,T. Depression
5591,Category 1
5592,T. Depression
5593,Category 1
5594,Category 3
5595,T. Depression
5596,T. Depression
5597,T. Depression
5598,T. Storm
5599,Category 3
5600,Category 2
5601,T. Depression
5602,T. Depression
5603,T. Depression
5604,T. Depression
5605,T. Depression
5606,T. Storm
5607,T. Storm
5608,T. Storm
5609,T. Depression
5610,T. Storm
5611,Category 3
5612,Category 1
5613,Category 3
5614,Category 1
5615,T. Storm
5616,T. Depression
5617,T. Storm
5618,T. Depression
5619,T. Storm
5620,T. Depression
5621,T. Depression
5622,T. Storm
5623,Category 1
5624,T. Storm
5625,T. Storm
5626,T. Storm
5627,T. Depression
5628,T. Depression
5629,Category 1
5630,T. Storm
5631,T. Depression
5632,Category 2
5633,T. Storm
5634,T. Depression
5635,T. Depression
5636,Category 3
5637,T. Storm
5638,T. Depression
5639,Category 3
5640,T. Depression
5641,T. Depression
5642,T. Depression
5643,T. Depression
5644,Category 3
5645,T. Depression
5646,Category 2
5647,T. Depression
5648,T. Depression
5649,Category 3
5650,T. Storm
5651,T. Storm
5652,Category 3
5653,T. Storm
5654,T. Storm
5655,T. Storm
5656,T. Storm
5657,Category 2
5658,T. Depression
5659,Category 3
5660,T. Depression
5661,Category 3
5662,Category 2
5663,Category 3
5664,Category 3
5665,T. Storm
5666,T. Depression
5667,Category 2
5668,T. Depression
5669,T. Depression
5670,T. Storm
5671,T. Depression
5672,T. Storm
5673,T. Depression
5674,T. Depression
5675,Category 3
5676,Category 3
5677,T. Depression
5678,T. Depression
5679,Category 3
5680,T. Depression
5681,T. Storm
5682,T. Depression
5683,Category 3
5684,T. Storm
5685,T. Storm
5686,Category 1
5687,T. Storm
5688,Category 1
5689,T. Depression
5690,T. Storm
5691,T. Depression
5692,Category 1
5693,T. Storm
5694,T. Depression
5695,T. Depression
5696,T. Storm
5697,T. Storm
5698,Category 3
5699,Category 2
5700,T. Depression
5701,T. Storm
5702,Category 3
5703,T. Storm
5704,T. Storm
5705,T. Storm
5706,Category 1
5707,Category 3
5708,Category 1
5709,Category 2
5710,Category 1
5711,T. Storm
5712,T. Depression
5713,T. Storm
5714,T. Storm
5715,Category 3
5716,T. Depression
5717,T. Depression
5718,T. Depression
5719,T. Storm
5720,T. Storm
5721,T. Storm
5722,T. Depression
5723,T. Depression
5724,Category 1
5725,Category 3
5726,T. Storm
5727,Category 3
5728,Category 3
5729,T. Depression
5730,Category 1
5731,T. Storm
5732,Category 3
5733,T. Depression
5734,Category 2
5735,Category 3
5736,Category 1
5737,Category 2
5738,T. Storm
5739,T. Storm
5740,T. Storm
5741,T. Storm
5742,T. Depression
5743,Category 3
5744,T. Depression
5745,T. Depression
5746,T. Storm
5747,T. Depression
5748,T. Storm
5749,T. Depression
5750,Category 1
5751,T. Depression
5752,Category 1
5753,T. Depression
5754,T. Depression
5755,Category 2
5756,T. Storm
5757,T. Depression
5758,Category 1
5759,Category 1
5760,T. Storm
5761,Category 3
5762,Category 3
5763,Category 3
5764,T. Depression
5765,Category 3
5766,T. Depression
5767,T. Storm
5768,T. Storm
5769,T. Storm
5770,Category 1
5771,T. Depression
5772,T. Storm
5773,T. Depression
5774,T. Storm
5775,T. Storm
5776,T. Storm
5777,Category 1
5778,Category 1
5779,T. Storm
5780,T. Storm
5781,Category 2
5782,Category 1
5783,T. Storm
5784,Category 1
5785,T. Storm
5786,Category 2
5787,T. Storm
5788,Category 3
5789,Category 1
5790,T. Storm
5791,T. Storm
5792,T. Depression
5793,Category 1
5794,Category 3
5795,Category 2
5796,Category 3
5797,Category 3
5798,T. Storm
5799,T. Depression
5800,Category 3
5801,T. Depression
5802,T. Depression
5803,T. Depression
5804,T. Depression
5805,T. Depression
5806,Category 1
5807,Category 1
5808,T. Depression
5809,T. Storm
5810,T. Storm
5811,T. Depression
5812,Category 3
5813,T. Depression
5814,Category 2
5815,Category 1
5816,Category 1
5817,Category 3
5818,Category 1
5819,Category 3
5820,T. Storm
5821,Category 1
5822,T. Depression
5823,T. Storm
5824,T. Depression
5825,T. Depression
5826,T. Depression
5827,Category 1
5828,T. Depression
5829,T. Storm
5830,T. Storm
5831,T. Depression
5832,T. Depression
5833,T. Storm
5834,T. Depression
5835,Category 1
5836,T. Storm
5837,T. Depression
5838,Category 3
5839,T. Depression
5840,Category 1
5841,T. Storm
5842,T. Storm
5843,T. Depression
5844,Category 1
5845,T. Depression
5846,Category 3
5847,T. Storm
5848,T. Depression
5849,T. Depression
5850,Category 1
5851,Category 3
5852,T. Storm
5853,T. Depression
5854,T. Storm
5855,Category 1
5856,T. Storm
5857,T. Depression
5858,T. Depression
5859,T. Depression
5860,T. Depression
5861,T. Depression
5862,T. Depression
5863,Category 2
5864,T. Storm
5865,Category 2
5866,Category 1
5867,T. Storm
5868,T. Depression
5869,T. Depression
5870,T. Storm
5871,Category 3
5872,T. Depression
5873,Category 3
5874,T. Storm
5875,Category 1
5876,T. Depression
5877,T. Storm
5878,Category 1
5879,T. Depression
5880,T. Depression
5881,T. Storm
5882,T. Storm
5883,Category 1
5884,T. Depression
5885,T. Storm
5886,T. Depression
5887,T. Storm
5888,T. Storm
5889,T. Depression
5890,T. Storm
5891,T. Depression
5892,T. Storm
5893,T. Depression
5894,T. Depression
5895,T. Storm
5896,T. Storm
5897,Category 1
5898,T. Storm
5899,Category 3
5900,T. Depression
5901,Category 1
5902,T. Depression
5903,Category 1
5904,T. Depression
5905,Category 2
5906,Category 1
5907,T. Storm
5908,Category 2
5909,T. Storm
5910,T. Depression
5911,Category 3
5912,Category 3
5913,T. Depression
5914,T. Storm
5915,T. Storm
5916,T. Storm
5917,Category 3
5918,T. Storm
5919,T. Depression
5920,T. Depression
5921,Category 1
5922,Category 1
5923,T. Depression
5924,T. Storm
5925,Category 3
5926,T. Depression
5927,T. Depression
5928,T. Depression
5929,T. Depression
5930,Category 3
5931,T. Depression
5932,T. Storm
5933,Category 3
5934,T. Depression
5935,Category 1
5936,Category 3
5937,T. Storm
5938,T. Depression
5939,Category 1
5940,T. Storm
5941,T. Storm
5942,Category 3
5943,T. Storm
5944,T. Storm
5945,T. Storm
5946,T. Depression
5947,Category 3
5948,Category 1
5949,Category 1
5950,T. Storm
5951,T. Storm
5952,T. Storm
5953,T. Depression
5954,T. Depression
5955,T. Storm
5956,T. Depression
5957,T. Depression
5958,T. Depression
5959,T. Storm
5960,T. Depression
5961,T. Storm
5962,T. Depression
5963,T. Depression
5964,T. Depression
5965,T. Depression
5966,T. Storm
5967,T. Depression
5968,T. Depression
5969,T. Storm
5970,T. Storm
5971,T. Storm
5972,T. Depression
5973,Category 3
5974,T. Storm
5975,T. Depression
5976,T. Depression
5977,T. Storm
5978,Category 3
5979,T. Depression
5980,T. Depression
5981,T. Depression
5982,Category 1
5983,Category 1
5984,T. Storm
5985,T. Storm
5986,Category 1
5987,T. Storm
5988,T. Depression
5989,T. Depression
5990,Category 3
5991,Category 3
5992,T. Storm
5993,T. Depression
5994,Category 2
5995,T. Storm
5996,T. Storm
5997,T. Storm
5998,T. Storm
5999,T. Depression
6000,T. Depression
6001,Category 1
6002,T. Depression
6003,T. Depression
6004,Category 3
6005,T. Storm
6006,T. Storm
6007,T. Storm
6008,T. Depression
6009,T. Storm
6010,T. Depression
6011,T. Depression
6012,T. Depression
6013,Category 1
6014,T. Depression
6015,T. Storm
6016,Category 3
6017,T. Storm
6018,T. Storm
6019,T. Storm
6020,T. Storm
6021,Category 1
6022,T. Storm
6023,T. Storm
6024,Category 3
6025,T. Storm
6026,T. Depression
6027,Category 3
6028,Category 3
6029,T. Storm
6030,Category 2
6031,T. Depression
6032,T. Depression
6033,Category 2
6034,Category 1
6035,Category 3
6036,T. Depression
6037,T. Storm
6038,T. Depression
6039,T. Storm
6040,Category 3
6041,T. Depression
6042,T. Storm
6043,T. Depression
6044,T. Depression
6045,T. Depression
6046,Category 1
6047,Category 3
6048,Category 3
6049,T. Storm
6050,Category 3
6051,T. Depression
6052,T. Storm
6053,Category 2
6054,T. Storm
6055,T. Depression
6056,Category 3
6057,Category 3
6058,T. Storm
6059,T. Storm
6060,Category 2
6061,T. Depression
6062,Category 3
6063,T. Depression
6064,T. Storm
6065,Category 3
6066,T. Depression
6067,T. Depression
6068,Category 2
6069,T. Depression
6070,Category 3
6071,Category 3
6072,T. Depression
6073,Category 3
6074,T. Depression
6075,Category 1
6076,T. Storm
6077,T. Depression
6078,Category 2
6079,T. Storm
6080,T. Storm
6081,Category 1
6082,Category 1
6083,T. Depression
6084,T. Storm
6085,T. Storm
6086,T. Depression
6087,T. Depression
6088,T. Depression
6089,T. Storm
6090,T. Depression
6091,Category 3
6092,Category 3
6093,Category 1
6094,T. Storm
6095,Category 2
6096,T. Storm
6097,Category 2
6098,T. Storm
6099,T. Depression
6100,T. Storm
6101,T. Storm
6102,T. Depression
6103,Category 1
6104,Category 1
6105,T. Depression
6106,T. Depression
6107,T. Depression
6108,Category 1
6109,T. Depression
6110,Category 3
6111,T. Depression
6112,Category 3
6113,Category 3
6114,T. Storm
6115,Category 3
6116,T. Depression
6117,T. Depression
6118,T. Depression
6119,T. Storm
6120,T. Depression
6121,Category 1
6122,Category 3
6123,T. Storm
6124,T. Storm
6125,T. Depression
6126,Category 1
6127,T. Storm
6128,T. Storm
6129,T. Depression
6130,T. Storm
6131,T. Depression
6132,T. Storm
6133,Category 3
6134,T. Storm
6135,Category 3
6136,T. Depression
6137,Category 1
6138,Category 2
6139,T. Depression
6140,T. Storm
6141,T. Depression
6142,Category 3
6143,T. Storm
6144,T. Storm
6145,T. Depression
6146,Category 3
6147,T. Storm
6148,Category 2
6149,Category 1
6150,T. Depression
6151,T. Storm
6152,Category 3
6153,Category 1
6154,Category 3
6155,Category 1
6156,T. Depression
6157,Category 3
6158,T. Depression
6159,T. Storm
6160,Category 3
6161,Category 2
6162,T. Storm
6163,T. Depression
6164,Category 3
6165,T. Storm
6166,T. Storm
6167,T. Storm
6168,T. Depression
6169,Category 3
6170,T. Storm
6171,T. Depression
6172,Category 3
6173,Category 2
6174,T. Storm
6175,Category 1
6176,T. Depression
6177,T. Storm
6178,T. Depression
6179,Category 1
6180,T. Storm
6181,Category 1
6182,T. Storm
6183,T. Depression
6184,T. Depression
6185,T. Depression
6186,T. Storm
6187,T. Storm
6188,Category 1
