,Wind Speed
15021,T. Depression
15022,T. Depression
15023,T. Depression
15024,T. Storm
15025,T. Depression
15026,T. Depression
15027,T. Depression
15028,Category 1
15029,T. Storm
15030,T. Storm
15031,Category 1
15032,T. Storm
15033,T. Storm
15034,T. Storm
15035,Category 3
15036,T. Depression
15037,T. Storm
15038,T. Depression
15039,Category 4
15040,T. Storm
15041,T. Storm
15042,Category 2
15043,T. Storm
15044,T. Storm
15045,T. Storm
15046,T. Depression
15047,T. Depression
15048,T. Depression
15049,T. Depression
15050,T. Depression
15051,Category 2
15052,Category 1
15053,T. Storm
15054,T. Depression
15055,T. Depression
15056,T. Depression
15057,T. Storm
15058,T. Depression
15059,T. Depression
15060,T. Storm
15061,T. Storm
15062,T. Storm
15063,T. Storm
15064,T. Depression
15065,T. Storm
15066,Category 2
15067,T. Storm
15068,T. Storm
15069,T. Storm
15070,T. Depression
15071,T. Storm
15072,T. Depression
15073,T. Storm
15074,T. Storm
15075,T. Storm
15076,T. Storm
15077,Category 1
15078,T. Depression
15079,T. Storm
15080,T. Storm
15081,T. Depression
15082,T. Depression
15083,Category 4
15084,T. Storm
15085,Category 1
15086,Category 3
15087,Category 2
15088,Category 1
15089,T. Storm
15090,T. Depression
15091,T. Storm
15092,T. Storm
15093,Category 4
15094,T. Storm
15095,T. Depression
15096,T. Depression
15097,T. Depression
15098,T. Depression
15099,T. Storm
15100,T. Storm
15101,T. Storm
15102,T. Storm
15103,T. Storm
15104,T. Depression
15105,T. Depression
15106,T. Storm
15107,Category 2
15108,T. Depression
15109,T. Storm
15110,T. Storm
15111,T. Storm
15112,T. Depression
15113,T. Depression
15114,T. Depression
15115,T. Storm
15116,T. Depression
15117,T. Storm
15118,Category 4
15119,Category 3
15120,T. Depression
15121,Category 1
15122,T. Storm
15123,T. Storm
15124,T. Storm
15125,Category 1
15126,T. Storm
15127,T. Storm
15128,T. Storm
15129,T. Storm
15130,Category 5
15131,T. Depression
15132,T. Depression
15133,Category 2
15134,T. Depression
15135,T. Depression
15136,T. Depression
15137,T. Storm
15138,T. Storm
15139,T. Depression
15140,Category 3
15141,Category 2
15142,Category 1
15143,T. Depression
15144,T. Depression
15145,T. Storm
15146,Category 3
15147,T. Storm
15148,T. Depression
15149,Category 1
15150,T. Depression
15151,T. Storm
15152,Category 3
15153,T. Storm
15154,T. Depression
15155,T. Depression
15156,Category 3
15157,T. Storm
15158,T. Depression
15159,T. Depression
15160,T. Depression
15161,Category 1
15162,T. Storm
15163,T. Storm
15164,T. Depression
15165,T. Storm
15166,T. Depression
15167,T. Storm
15168,T. Storm
15169,Category 3
15170,T. Storm
15171,Category 1
15172,Category 2
15173,Category 1
15174,T. Storm
15175,T. Storm
15176,T. Storm
15177,T. Depression
15178,T. Storm
15179,T. Storm
15180,T. Depression
15181,Category 1
15182,Category 1
15183,T. Depression
15184,T. Depression
15185,T. Storm
15186,Category 1
15187,Category 3
15188,T. Storm
15189,Category 3
15190,T. Storm
15191,T. Depression
15192,T. Storm
15193,T. Depression
15194,Category 3
15195,T. Depression
15196,T. Storm
15197,T. Storm
15198,T. Storm
15199,T. Storm
15200,T. Storm
15201,T. Depression
15202,T. Depression
15203,T. Storm
15204,T. Storm
15205,Category 4
15206,T. Depression
15207,T. Storm
15208,T. Depression
15209,T. Storm
15210,Category 2
15211,Category 2
15212,Category 2
15213,Category 5
15214,T. Storm
15215,Category 1
15216,T. Depression
15217,T. Storm
15218,T. Storm
15219,T. Storm
15220,T. Storm
15221,T. Storm
15222,T. Storm
15223,Category 1
15224,T. Storm
15225,T. Depression
15226,T. Storm
15227,Category 4
15228,Category 1
15229,Category 1
15230,T. Depression
15231,T. Storm
15232,T. Depression
15233,T. Depression
15234,T. Depression
15235,T. Storm
15236,T. Storm
15237,T. Depression
15238,Category 1
15239,T. Depression
15240,T. Depression
15241,Category 3
15242,Category 2
15243,T. Depression
15244,T. Storm
15245,T. Depression
15246,T. Storm
15247,T. Storm
15248,T. Storm
15249,T. Storm
15250,T. Depression
15251,Category 1
15252,Category 2
15253,T. Storm
15254,T. Depression
15255,T. Depression
15256,T. Storm
15257,Category 1
15258,Category 1
15259,T. Depression
15260,T. Storm
15261,T. Depression
15262,T. Depression
15263,T. Storm
15264,Category 4
15265,Category 2
15266,T. Storm
15267,T. Depression
15268,T. Storm
15269,T. Storm
15270,T. Depression
15271,T. Storm
15272,T. Depression
15273,T. Storm
15274,T. Storm
15275,Category 5
15276,T. Storm
15277,Category 4
15278,T. Depression
15279,Category 1
15280,T. Storm
15281,T. Depression
15282,T. Storm
15283,T. Storm
15284,T. Depression
15285,Category 4
15286,T. Storm
15287,T. Depression
15288,T. Storm
15289,Category 5
15290,Category 4
15291,T. Depression
15292,Category 1
15293,T. Storm
15294,T. Storm
15295,Category 1
15296,Category 1
15297,T. Depression
15298,Category 2
15299,T. Depression
15300,T. Storm
15301,T. Storm
15302,T. Storm
15303,T. Depression
15304,T. Depression
15305,T. Depression
15306,Category 3
15307,T. Depression
15308,T. Depression
15309,T. Depression
15310,T. Depression
15311,T. Storm
15312,T. Storm
15313,T. Depression
15314,Category 1
15315,Category 1
15316,T. Depression
15317,T. Storm
15318,T. Storm
15319,T. Storm
15320,Category 1
15321,T. Storm
15322,T. Depression
15323,T. Depression
15324,T. Storm
15325,T. Storm
15326,T. Depression
15327,Category 4
15328,T. Storm
15329,Category 2
15330,Category 4
15331,Category 1
15332,Category 4
15333,Category 2
15334,T. Storm
15335,Category 4
15336,T. Storm
15337,T. Storm
15338,T. Storm
15339,T. Storm
15340,T. Storm
15341,T. Depression
15342,T. Storm
15343,T. Storm
15344,Category 1
15345,Category 2
15346,T. Storm
15347,T. Storm
15348,Category 4
15349,T. Storm
15350,T. Depression
15351,T. Depression
15352,T. Storm
15353,Category 1
15354,Category 2
15355,T. Depression
15356,T. Storm
15357,Category 2
15358,T. Storm
15359,T. Storm
15360,Category 4
15361,T. Depression
15362,Category 3
15363,T. Storm
15364,T. Storm
15365,T. Depression
15366,T. Storm
15367,T. Depression
15368,T. Storm
15369,T. Storm
15370,T. Depression
15371,Category 3
15372,T. Depression
15373,T. Storm
15374,T. Depression
15375,T. Storm
15376,T. Depression
15377,T. Storm
15378,T. Depression
15379,T. Depression
15380,T. Storm
15381,T. Depression
15382,T. Storm
15383,T. Depression
15384,T. Depression
15385,T. Storm
15386,T. Storm
15387,T. Storm
15388,Category 3
15389,T. Storm
15390,Category 4
15391,T. Storm
15392,Category 2
15393,T. Depression
15394,T. Storm
15395,T. Depression
15396,T. Storm
15397,Category 1
15398,T. Storm
15399,T. Depression
15400,T. Storm
15401,T. Depression
15402,T. Storm
15403,T. Storm
15404,T. Depression
15405,Category 1
15406,T. Depression
15407,T. Storm
15408,T. Depression
15409,T. Storm
15410,T. Storm
15411,Category 4
15412,Category 1
15413,T. Storm
15414,T. Storm
15415,T. Storm
15416,T. Storm
15417,Category 1
15418,T. Depression
15419,T. Depression
15420,T. Depression
15421,T. Storm
15422,Category 1
15423,T. Depression
15424,T. Storm
15425,T. Storm
15426,T. Storm
15427,Category 4
15428,T. Depression
15429,T. Depression
15430,T. Storm
15431,T. Depression
15432,Category 5
15433,T. Depression
15434,T. Storm
15435,T. Depression
15436,T. Storm
15437,T. Storm
15438,T. Storm
15439,Category 2
15440,T. Storm
15441,T. Depression
15442,T. Storm
15443,T. Storm
15444,T. Depression
15445,Category 1
15446,Category 2
15447,T. Storm
15448,T. Depression
15449,Category 2
15450,T. Depression
15451,T. Storm
15452,T. Storm
15453,T. Storm
15454,T. Depression
15455,T. Depression
15456,T. Storm
15457,Category 1
15458,T. Storm
15459,T. Depression
15460,T. Depression
15461,Category 1
15462,T. Depression
15463,T. Storm
15464,T. Depression
15465,T. Storm
15466,T. Storm
15467,T. Depression
15468,T. Storm
15469,T. Depression
15470,T. Depression
15471,T. Depression
15472,T. Depression
15473,T. Storm
15474,T. Storm
15475,T. Depression
15476,T. Storm
15477,T. Storm
15478,Category 1
15479,T. Storm
15480,T. Storm
15481,T. Storm
15482,T. Depression
15483,T. Depression
15484,T. Storm
15485,T. Depression
15486,T. Storm
15487,T. Storm
15488,T. Depression
15489,T. Storm
15490,T. Depression
15491,T. Depression
15492,T. Storm
15493,T. Depression
15494,T. Depression
15495,T. Depression
15496,T. Storm
15497,T. Storm
15498,T. Storm
15499,Category 5
15500,T. Depression
15501,Category 3
15502,T. Storm
15503,T. Depression
15504,Category 5
15505,T. Storm
15506,T. Storm
15507,T. Depression
15508,T. Storm
15509,Category 1
15510,Category 1
15511,T. Depression
15512,T. Storm
15513,Category 1
15514,T. Storm
15515,T. Storm
15516,T. Storm
15517,T. Depression
15518,T. Storm
15519,T. Depression
15520,T. Storm
15521,Category 4
15522,T. Storm
15523,T. Storm
15524,T. Depression
15525,Category 1
15526,Category 4
15527,Category 1
15528,T. Storm
15529,T. Storm
15530,T. Depression
15531,T. Depression
15532,T. Storm
15533,T. Storm
15534,T. Depression
15535,T. Depression
15536,T. Depression
15537,Category 1
15538,Category 5
15539,T. Storm
15540,Category 1
15541,Category 3
15542,T. Storm
15543,Category 1
15544,T. Storm
15545,T. Storm
15546,T. Storm
15547,Category 1
15548,T. Storm
15549,T. Storm
15550,Category 4
15551,T. Storm
15552,T. Depression
15553,T. Depression
15554,T. Storm
15555,T. Depression
15556,Category 3
15557,T. Storm
15558,Category 1
15559,T. Storm
15560,T. Depression
15561,T. Depression
15562,T. Storm
15563,Category 2
15564,T. Storm
15565,T. Depression
15566,T. Storm
15567,T. Depression
15568,Category 1
15569,T. Storm
15570,T. Storm
15571,Category 5
15572,T. Depression
15573,Category 1
15574,T. Storm
15575,T. Storm
15576,Category 1
15577,T. Storm
15578,Category 5
15579,T. Storm
15580,T. Storm
15581,T. Storm
15582,Category 4
15583,Category 1
15584,T. Storm
15585,T. Storm
15586,T. Depression
15587,T. Storm
15588,Category 2
15589,T. Storm
15590,T. Storm
15591,T. Depression
15592,Category 5
15593,T. Storm
15594,T. Depression
15595,Category 5
15596,T. Storm
15597,T. Storm
15598,T. Storm
15599,Category 4
15600,T. Storm
15601,T. Storm
15602,T. Storm
15603,T. Storm
15604,T. Depression
15605,Category 2
15606,Category 2
15607,T. Storm
15608,T. Depression
15609,T. Storm
15610,T. Storm
15611,T. Depression
15612,T. Storm
15613,T. Storm
15614,Category 5
15615,T. Depression
15616,T. Storm
15617,T. Depression
15618,Category 1
15619,T. Depression
15620,T. Storm
15621,T. Depression
15622,T. Storm
15623,Category 5
15624,T. Depression
15625,T. Depression
15626,T. Storm
15627,T. Depression
15628,T. Storm
15629,Category 4
15630,T. Storm
15631,Category 3
15632,T. Storm
15633,T. Depression
15634,Category 1
15635,T. Storm
15636,T. Storm
15637,T. Storm
15638,Category 5
15639,T. Depression
15640,T. Storm
15641,T. Storm
15642,T. Depression
15643,Category 1
15644,Category 4
15645,T. Depression
15646,T. Depression
15647,T. Storm
15648,T. Storm
15649,Category 2
15650,T. Depression
15651,Category 1
15652,T. Storm
15653,T. Storm
15654,T. Storm
15655,T. Depression
15656,T. Storm
15657,Category 5
15658,T. Storm
15659,T. Storm
15660,Category 1
15661,T. Storm
15662,T. Storm
15663,T. Depression
15664,T. Depression
15665,T. Storm
15666,T. Storm
15667,T. Depression
15668,T. Storm
15669,T. Storm
15670,T. Depression
15671,T. Storm
15672,T. Storm
15673,T. Depression
15674,T. Storm
15675,Category 1
15676,Category 2
15677,Category 5
15678,T. Storm
15679,T. Depression
15680,T. Storm
15681,Category 1
15682,T. Storm
15683,T. Depression
15684,T. Storm
15685,Category 2
15686,T. Storm
15687,T. Depression
15688,T. Depression
15689,T. Storm
15690,T. Depression
15691,T. Storm
15692,Category 4
15693,T. Storm
15694,T. Storm
15695,T. Storm
15696,T. Depression
15697,Category 2
15698,T. Depression
15699,Category 3
15700,Category 4
15701,T. Depression
15702,T. Storm
15703,T. Storm
15704,Category 1
15705,T. Storm
15706,Category 4
15707,T. Storm
15708,T. Storm
15709,T. Depression
15710,T. Storm
15711,T. Depression
15712,Category 1
15713,Category 2
15714,Category 4
15715,T. Storm
15716,Category 1
15717,Category 3
15718,T. Storm
15719,Category 4
15720,T. Storm
15721,T. Depression
15722,Category 2
15723,Category 5
15724,Category 4
15725,T. Storm
15726,T. Depression
15727,T. Storm
15728,Category 1
15729,Category 1
15730,T. Storm
15731,T. Storm
15732,T. Storm
15733,T. Storm
15734,T. Depression
15735,Category 1
15736,Category 1
15737,T. Storm
15738,T. Storm
15739,T. Storm
15740,T. Storm
15741,T. Depression
15742,T. Storm
15743,T. Depression
15744,T. Depression
15745,T. Storm
15746,T. Storm
15747,T. Depression
15748,T. Storm
15749,Category 5
15750,T. Depression
15751,T. Storm
15752,Category 1
15753,T. Depression
15754,T. Depression
15755,Category 1
15756,T. Storm
15757,T. Depression
15758,T. Storm
15759,T. Storm
15760,Category 3
15761,T. Storm
15762,T. Storm
15763,T. Storm
15764,T. Storm
15765,T. Storm
15766,T. Storm
15767,T. Storm
15768,Category 1
15769,T. Depression
15770,Category 1
15771,T. Depression
15772,Category 1
15773,T. Storm
15774,T. Storm
15775,T. Storm
15776,T. Storm
15777,T. Storm
15778,T. Depression
15779,T. Depression
15780,T. Storm
15781,T. Storm
15782,Category 2
15783,Category 1
15784,T. Storm
15785,T. Storm
15786,Category 1
15787,T. Storm
15788,T. Storm
15789,T. Storm
15790,T. Storm
15791,T. Depression
15792,T. Storm
15793,T. Depression
15794,Category 3
15795,T. Depression
15796,T. Storm
15797,T. Storm
15798,T. Depression
15799,Category 3
15800,T. Storm
15801,T. Storm
15802,T. Storm
15803,T. Storm
15804,T. Depression
15805,Category 4
15806,Category 3
15807,Category 4
15808,T. Storm
15809,T. Storm
15810,T. Depression
15811,T. Storm
15812,T. Storm
15813,T. Storm
15814,T. Depression
15815,T. Storm
15816,T. Storm
15817,Category 3
15818,Category 1
15819,T. Depression
15820,T. Depression
15821,T. Depression
15822,Category 5
15823,T. Depression
15824,T. Depression
15825,Category 1
15826,Category 3
15827,Category 1
15828,Category 3
15829,T. Storm
15830,T. Storm
15831,T. Depression
15832,Category 2
15833,Category 1
15834,Category 4
15835,T. Depression
15836,T. Depression
15837,T. Storm
15838,T. Storm
15839,T. Storm
15840,T. Storm
15841,T. Storm
15842,T. Storm
15843,T. Depression
15844,Category 3
15845,T. Storm
15846,Category 3
15847,T. Depression
15848,T. Storm
15849,Category 1
15850,T. Storm
15851,T. Storm
15852,Category 1
15853,T. Storm
15854,T. Depression
15855,T. Depression
15856,T. Storm
15857,Category 4
15858,T. Depression
15859,Category 4
15860,Category 4
15861,Category 1
15862,T. Storm
15863,T. Storm
15864,T. Storm
15865,T. Storm
15866,Category 3
15867,T. Storm
15868,Category 1
15869,Category 2
15870,Category 1
15871,T. Depression
15872,Category 2
15873,T. Storm
15874,T. Storm
15875,T. Depression
15876,Category 1
15877,T. Storm
15878,T. Depression
15879,T. Storm
15880,T. Storm
15881,T. Storm
15882,Category 1
15883,T. Depression
15884,T. Storm
15885,T. Storm
15886,T. Storm
15887,T. Storm
15888,T. Storm
15889,Category 2
15890,T. Storm
15891,T. Storm
15892,T. Storm
15893,Category 1
15894,T. Depression
15895,T. Depression
15896,T. Depression
15897,T. Depression
15898,Category 5
15899,T. Storm
15900,T. Storm
15901,T. Depression
15902,Category 2
15903,Category 1
15904,T. Storm
15905,T. Storm
15906,Category 4
15907,T. Storm
15908,Category 1
15909,T. Storm
15910,Category 3
15911,Category 1
15912,Category 1
15913,T. Storm
15914,T. Storm
15915,Category 1
15916,Category 1
15917,T. Storm
15918,Category 1
15919,T. Storm
15920,T. Storm
15921,T. Storm
15922,T. Depression
15923,Category 1
15924,Category 4
15925,T. Depression
15926,T. Storm
15927,T. Storm
15928,T. Storm
15929,T. Depression
15930,T. Storm
15931,Category 1
15932,Category 1
15933,Category 1
15934,Category 3
15935,Category 2
15936,T. Depression
15937,T. Depression
15938,T. Storm
15939,Category 5
15940,T. Depression
15941,T. Depression
15942,T. Depression
15943,T. Storm
15944,T. Storm
15945,T. Depression
15946,Category 1
15947,T. Depression
15948,T. Storm
15949,Category 4
15950,Category 4
15951,T. Storm
15952,T. Storm
15953,T. Storm
15954,Category 1
15955,T. Depression
15956,Category 4
15957,T. Storm
15958,T. Depression
15959,T. Depression
15960,Category 2
15961,T. Depression
15962,T. Depression
15963,T. Storm
15964,T. Storm
15965,T. Depression
15966,T. Depression
15967,T. Storm
15968,Category 3
15969,Category 2
15970,T. Depression
15971,T. Storm
15972,T. Depression
15973,T. Storm
15974,T. Storm
15975,T. Depression
15976,T. Storm
15977,T. Storm
15978,T. Storm
15979,T. Storm
15980,Category 3
15981,T. Storm
15982,T. Storm
15983,T. Storm
15984,Category 1
15985,T. Depression
15986,T. Storm
15987,T. Storm
15988,T. Depression
15989,Category 3
15990,Category 1
15991,T. Depression
15992,Category 1
15993,T. Depression
15994,Category 5
15995,T. Depression
15996,T. Storm
15997,T. Depression
15998,Category 2
15999,T. Depression
16000,Category 3
16001,T. Storm
16002,T. Depression
16003,T. Storm
16004,Category 2
16005,T. Storm
16006,T. Storm
16007,T. Depression
16008,T. Depression
16009,T. Depression
16010,T. Storm
16011,Category 3
16012,Category 1
16013,T. Storm
16014,Category 1
16015,Category 2
16016,Category 3
16017,T. Storm
16018,T. Depression
16019,T. Depression
16020,Category 4
16021,T. Storm
16022,T. Storm
16023,T. Storm
16024,Category 1
16025,T. Depression
16026,Category 2
16027,T. Depression
16028,T. Storm
16029,T. Depression
16030,T. Storm
16031,Category 1
16032,T. Depression
16033,Category 3
16034,T. Storm
16035,T. Depression
16036,Category 1
16037,T. Storm
16038,T. Storm
16039,T. Depression
16040,T. Depression
16041,T. Depression
16042,T. Storm
16043,Category 1
16044,T. Depression
16045,T. Depression
16046,T. Storm
16047,T. Storm
16048,T. Depression
16049,T. Storm
16050,T. Storm
16051,Category 1
16052,T. Depression
16053,T. Depression
16054,Category 4
16055,Category 1
16056,T. Depression
16057,Category 1
16058,Category 1
16059,T. Depression
16060,T. Storm
16061,T. Depression
16062,T. Depression
16063,T. Storm
16064,T. Storm
16065,T. Depression
16066,T. Storm
16067,T. Storm
16068,T. Storm
16069,T. Depression
16070,T. Depression
16071,Category 2
16072,T. Storm
16073,Category 3
16074,T. Storm
16075,Category 4
16076,T. Storm
16077,T. Storm
16078,T. Storm
16079,T. Depression
16080,T. Storm
16081,T. Storm
16082,T. Depression
16083,T. Storm
16084,T. Storm
16085,Category 5
16086,T. Depression
16087,T. Storm
16088,T. Storm
16089,T. Storm
16090,T. Storm
16091,Category 1
16092,Category 1
16093,T. Storm
16094,T. Storm
16095,T. Depression
16096,T. Depression
16097,Category 2
16098,Category 3
16099,T. Storm
16100,Category 2
16101,T. Storm
16102,T. Depression
16103,Category 1
16104,Category 1
16105,T. Depression
16106,T. Storm
16107,T. Storm
16108,Category 1
16109,T. Storm
16110,T. Depression
16111,T. Depression
16112,Category 5
16113,T. Depression
16114,T. Storm
16115,T. Depression
16116,Category 1
16117,Category 5
16118,T. Storm
16119,T. Depression
16120,T. Storm
16121,T. Storm
16122,T. Storm
16123,Category 1
16124,T. Depression
16125,T. Depression
16126,T. Storm
16127,Category 3
16128,T. Depression
16129,T. Storm
16130,T. Depression
16131,T. Storm
16132,T. Storm
16133,T. Depression
16134,Category 4
16135,T. Depression
16136,T. Storm
16137,T. Storm
16138,T. Depression
16139,T. Storm
16140,T. Storm
16141,T. Storm
16142,T. Storm
16143,T. Storm
16144,T. Storm
16145,T. Storm
16146,T. Depression
16147,T. Storm
16148,T. Depression
16149,Category 2
16150,Category 4
16151,T. Storm
16152,T. Storm
16153,T. Depression
16154,T. Depression
16155,T. Depression
16156,T. Depression
16157,T. Storm
16158,T. Storm
16159,T. Depression
16160,Category 1
16161,T. Storm
16162,Category 1
16163,T. Depression
16164,Category 1
16165,T. Depression
16166,T. Storm
16167,T. Storm
16168,T. Storm
16169,T. Storm
16170,T. Depression
16171,T. Storm
16172,T. Depression
16173,Category 4
16174,T. Depression
16175,T. Storm
16176,T. Depression
16177,T. Storm
16178,T. Depression
16179,T. Depression
16180,T. Storm
16181,T. Depression
16182,Category 1
16183,T. Depression
16184,T. Depression
16185,Category 2
16186,T. Depression
16187,Category 4
16188,T. Storm
16189,T. Depression
16190,T. Depression
16191,T. Storm
16192,T. Depression
16193,Category 1
16194,T. Depression
16195,T. Storm
16196,Category 1
16197,Category 1
16198,T. Storm
16199,T. Storm
16200,T. Storm
16201,T. Depression
16202,Category 1
16203,Category 2
16204,T. Depression
16205,T. Storm
16206,T. Depression
16207,Category 1
16208,Category 1
16209,T. Depression
16210,T. Depression
16211,T. Depression
16212,T. Storm
16213,T. Storm
16214,T. Storm
16215,T. Depression
16216,Category 1
16217,T. Depression
16218,T. Depression
16219,Category 1
16220,T. Storm
16221,T. Depression
16222,Category 2
16223,T. Depression
16224,T. Depression
16225,T. Storm
16226,T. Depression
16227,Category 1
16228,T. Depression
16229,T. Storm
16230,T. Storm
16231,T. Storm
16232,T. Storm
16233,T. Depression
16234,T. Storm
16235,T. Depression
16236,T. Depression
16237,T. Storm
16238,T. Storm
16239,T. Storm
16240,T. Depression
16241,T. Storm
16242,T. Storm
16243,Category 2
16244,T. Depression
16245,T. Depression
16246,T. Depression
16247,T. Storm
16248,T. Storm
16249,T. Depression
16250,Category 1
16251,T. Depression
16252,Category 1
16253,T. Storm
16254,Category 2
16255,T. Depression
16256,T. Depression
16257,Category 3
16258,T. Storm
16259,T. Storm
16260,T. Depression
16261,T. Storm
16262,T. Depression
16263,T. Depression
16264,T. Depression
16265,T. Storm
16266,T. Storm
16267,Category 2
16268,T. Depression
16269,T. Storm
16270,T. Storm
16271,T. Depression
16272,T. Storm
16273,T. Storm
16274,T. Depression
16275,Category 1
16276,Category 3
16277,T. Storm
16278,T. Storm
16279,T. Storm
16280,T. Storm
16281,T. Depression
16282,T. Storm
16283,T. Storm
16284,T. Storm
16285,Category 4
16286,T. Depression
16287,T. Storm
16288,T. Storm
16289,T. Depression
16290,T. Storm
16291,Category 1
16292,T. Storm
16293,T. Depression
16294,T. Depression
16295,T. Depression
16296,Category 3
16297,Category 1
16298,T. Storm
16299,Category 1
16300,Category 1
16301,T. Depression
16302,Category 2
16303,Category 3
16304,T. Depression
16305,Category 1
16306,T. Depression
16307,T. Depression
16308,Category 2
16309,T. Storm
16310,T. Depression
16311,Category 1
16312,T. Storm
16313,T. Storm
16314,T. Storm
16315,Category 1
16316,Category 1
16317,Category 3
16318,T. Storm
16319,T. Depression
16320,T. Storm
16321,T. Depression
16322,T. Storm
16323,T. Storm
16324,T. Depression
16325,T. Depression
16326,T. Depression
16327,Category 3
16328,Category 1
16329,T. Storm
16330,T. Storm
16331,T. Storm
16332,Category 1
16333,Category 4
16334,T. Depression
16335,T. Storm
16336,Category 1
16337,T. Storm
16338,Category 1
16339,Category 4
16340,T. Storm
16341,T. Storm
16342,T. Storm
16343,Category 4
16344,Category 2
16345,T. Storm
16346,T. Storm
16347,T. Storm
16348,Category 3
16349,T. Depression
16350,Category 2
16351,Category 1
16352,Category 1
16353,T. Storm
16354,Category 2
16355,T. Depression
16356,T. Storm
16357,T. Depression
16358,Category 2
16359,T. Depression
16360,T. Storm
16361,T. Depression
16362,T. Depression
16363,T. Storm
16364,T. Storm
16365,T. Storm
16366,T. Depression
16367,T. Depression
16368,Category 1
16369,Category 4
16370,T. Storm
16371,T. Depression
16372,T. Depression
16373,Category 1
16374,T. Storm
16375,T. Depression
16376,Category 1
16377,Category 4
16378,T. Storm
16379,Category 1
16380,T. Storm
16381,Category 1
16382,T. Storm
16383,T. Depression
16384,Category 3
16385,T. Storm
16386,T. Storm
16387,T. Depression
16388,T. Depression
16389,T. Storm
16390,T. Storm
16391,Category 1
16392,T. Depression
16393,T. Depression
16394,T. Storm
16395,T. Storm
16396,Category 2
16397,Category 2
16398,T. Depression
16399,Category 1
16400,T. Storm
16401,T. Storm
16402,T. Storm
16403,T. Depression
16404,Category 4
16405,T. Depression
16406,Category 2
16407,T. Depression
16408,Category 1
16409,T. Depression
16410,Category 1
16411,T. Storm
16412,T. Depression
16413,Category 3
16414,T. Depression
16415,T. Depression
16416,T. Storm
16417,Category 1
16418,Category 2
16419,Category 2
16420,Category 2
16421,T. Depression
16422,T. Storm
16423,Category 4
16424,T. Storm
16425,Category 1
16426,T. Storm
16427,Category 1
16428,Category 1
16429,T. Storm
16430,T. Storm
16431,T. Depression
16432,T. Storm
16433,T. Storm
16434,Category 2
16435,T. Storm
16436,T. Storm
16437,T. Storm
16438,T. Depression
16439,T. Depression
16440,T. Storm
16441,T. Storm
16442,T. Storm
16443,T. Depression
16444,T. Storm
16445,T. Storm
16446,T. Storm
16447,T. Storm
16448,T. Storm
16449,T. Depression
16450,T. Depression
16451,T. Depression
16452,T. Depression
16453,Category 4
16454,Category 2
16455,Category 1
16456,Category 1
16457,T. Storm
16458,T. Storm
16459,T. Storm
16460,T. Depression
16461,T. Storm
16462,Category 4
16463,T. Depression
16464,Category 1
16465,Category 4
16466,T. Depression
16467,Category 4
16468,T. Storm
16469,T. Depression
16470,T. Depression
16471,T. Storm
16472,T. Storm
16473,T. Storm
16474,T. Storm
16475,Category 3
16476,T. Depression
16477,T. Depression
16478,Category 1
16479,T. Storm
16480,T. Storm
16481,T. Storm
16482,T. Storm
16483,Category 3
16484,T. Storm
16485,T. Storm
16486,T. Storm
16487,Category 3
16488,T. Depression
16489,T. Storm
16490,T. Depression
16491,T. Storm
16492,T. Depression
16493,T. Storm
16494,T. Storm
16495,Category 1
16496,T. Depression
16497,Category 1
16498,T. Storm
16499,Category 1
16500,T. Storm
16501,T. Storm
16502,T. Storm
16503,T. Depression
16504,Category 3
16505,T. Depression
16506,T. Depression
16507,T. Depression
16508,T. Depression
16509,Category 5
16510,T. Depression
16511,T. Storm
16512,Category 2
16513,T. Depression
16514,T. Depression
16515,T. Depression
16516,T. Storm
16517,T. Storm
16518,T. Depression
16519,T. Storm
16520,T. Depression
16521,T. Storm
16522,Category 1
16523,Category 1
16524,T. Storm
16525,Category 1
16526,T. Storm
16527,T. Depression
16528,T. Depression
16529,T. Depression
16530,T. Depression
16531,T. Depression
16532,T. Depression
16533,T. Storm
16534,T. Storm
16535,T. Depression
16536,T. Depression
16537,T. Storm
16538,T. Storm
16539,T. Storm
16540,T. Storm
16541,T. Storm
16542,T. Depression
16543,T. Storm
16544,T. Storm
16545,T. Storm
16546,T. Depression
16547,T. Storm
16548,T. Depression
16549,T. Depression
16550,Category 1
16551,T. Storm
16552,Category 5
16553,T. Depression
16554,Category 1
16555,T. Depression
16556,T. Depression
16557,T. Storm
16558,T. Storm
16559,T. Depression
16560,T. Storm
16561,T. Storm
16562,Category 3
16563,T. Storm
16564,Category 4
16565,Category 3
16566,T. Depression
16567,T. Storm
16568,T. Storm
16569,T. Depression
16570,T. Storm
16571,T. Depression
16572,T. Storm
16573,T. Storm
16574,T. Depression
16575,Category 4
16576,T. Depression
16577,T. Depression
16578,T. Depression
16579,T. Storm
16580,T. Storm
16581,T. Storm
16582,T. Storm
16583,Category 4
16584,T. Storm
16585,T. Depression
16586,T. Depression
16587,T. Storm
16588,T. Storm
16589,T. Depression
16590,T. Storm
16591,T. Storm
16592,T. Depression
16593,T. Depression
16594,T. Storm
16595,Category 1
16596,T. Storm
16597,Category 1
16598,Category 2
16599,T. Depression
16600,Category 4
16601,T. Storm
16602,T. Storm
16603,T. Storm
16604,Category 1
16605,Category 1
16606,Category 1
16607,T. Storm
16608,T. Storm
16609,T. Storm
16610,Category 1
16611,T. Storm
16612,T. Depression
16613,T. Depression
16614,T. Depression
16615,T. Depression
16616,T. Storm
16617,T. Storm
16618,Category 4
16619,Category 1
16620,T. Depression
