,Wind Speed
10853,Category 1
10854,Category 3
10855,Category 1
10856,T. Storm
10857,T. Depression
10858,T. Storm
10859,T. Storm
10860,T. Depression
10861,T. Depression
10862,Category 3
10863,T. Storm
10864,Category 1
10865,T. Storm
10866,Category 1
10867,T. Storm
10868,T. Storm
10869,T. Storm
10870,Category 1
10871,T. Storm
10872,T. Storm
10873,T. Depression
10874,T. Depression
10875,T. Storm
10876,Category 1
10877,T. Storm
10878,T. Depression
10879,T. Storm
10880,T. Storm
10881,T. Depression
10882,T. Storm
10883,T. Depression
10884,Category 1
10885,T. Storm
10886,T. Storm
10887,Category 3
10888,T. Depression
10889,T. Storm
10890,T. Storm
10891,Category 1
10892,T. Storm
10893,Category 3
10894,T. Storm
10895,T. Storm
10896,T. Storm
10897,Category 1
10898,T. Storm
10899,T. Storm
10900,T. Depression
10901,T. Storm
10902,T. Storm
10903,T. Storm
10904,T. Depression
10905,T. Storm
10906,T. Storm
10907,T. Storm
10908,T. Storm
10909,T. Storm
10910,T. Storm
10911,Category 2
10912,T. Storm
10913,T. Depression
10914,T. Storm
10915,T. Storm
10916,T. Depression
10917,T. Storm
10918,Category 3
10919,T. Depression
10920,T. Storm
10921,Category 1
10922,T. Depression
10923,T. Storm
10924,T. Depression
10925,T. Storm
10926,Category 3
10927,T. Depression
10928,T. Depression
10929,T. Storm
10930,T. Depression
10931,T. Storm
10932,T. Storm
10933,T. Depression
10934,T. Storm
10935,T. Storm
10936,T. Storm
10937,T. Storm
10938,T. Storm
10939,T. Depression
10940,Category 1
10941,T. Depression
10942,T. Depression
10943,T. Storm
10944,T. Storm
10945,Category 2
10946,T. Storm
10947,T. Storm
10948,T. Depression
10949,T. Storm
10950,Category 3
10951,T. Storm
10952,T. Storm
10953,Category 1
10954,T. Storm
10955,T. Storm
10956,T. Depression
10957,T. Storm
10958,T. Storm
10959,T. Storm
10960,T. Storm
10961,T. Storm
10962,T. Storm
10963,T. Depression
10964,T. Storm
10965,Category 1
10966,Category 2
10967,Category 3
10968,T. Storm
10969,T. Storm
10970,Category 1
10971,T. Storm
10972,T. Depression
10973,T. Storm
10974,Category 2
10975,T. Storm
10976,T. Depression
10977,T. Depression
10978,T. Storm
10979,T. Storm
10980,T. Storm
10981,T. Depression
10982,T. Depression
10983,T. Depression
10984,T. Storm
10985,T. Storm
10986,Category 1
10987,Category 3
10988,T. Storm
10989,T. Depression
10990,Category 1
10991,Category 2
10992,Category 3
10993,T. Storm
10994,Category 1
10995,Category 3
10996,Category 3
10997,T. Storm
10998,Category 2
10999,Category 3
11000,T. Storm
11001,T. Storm
11002,Category 1
11003,Category 1
11004,T. Storm
11005,T. Storm
11006,T. Storm
11007,T. Storm
11008,T. Depression
11009,Category 1
11010,Category 1
11011,T. Storm
11012,T. Storm
11013,T. Depression
11014,T. Depression
11015,T. Depression
11016,T. Storm
11017,T. Storm
11018,T. Depression
11019,T. Storm
11020,T. Depression
11021,T. Storm
11022,Category 1
11023,T. Depression
11024,T. Depression
11025,T. Storm
11026,T. Storm
11027,Category 3
11028,T. Storm
11029,T. Storm
11030,T. Storm
11031,T. Storm
11032,T. Storm
11033,T. Storm
11034,Category 1
11035,T. Depression
11036,Category 1
11037,T. Storm
11038,T. Storm
11039,T. Depression
11040,T. Storm
11041,Category 1
11042,T. Storm
11043,T. Storm
11044,T. Storm
11045,T. Storm
11046,T. Storm
11047,T. Depression
11048,T. Depression
11049,Category 3
11050,T. Depression
11051,T. Storm
11052,T. Depression
11053,T. Storm
11054,T. Storm
11055,T. Storm
11056,T. Depression
11057,Category 3
11058,Category 3
11059,Category 3
11060,T. Storm
11061,T. Storm
11062,T. Depression
11063,T. Storm
11064,Category 3
11065,Category 1
11066,T. Depression
11067,T. Depression
11068,Category 3
11069,T. Depression
11070,T. Depression
11071,Category 1
11072,Category 1
11073,Category 3
11074,T. Storm
11075,T. Storm
11076,Category 1
11077,T. Depression
11078,T. Depression
11079,T. Storm
11080,T. Storm
11081,T. Storm
11082,T. Storm
11083,T. Storm
11084,Category 3
11085,T. Storm
11086,Category 3
11087,T. Depression
11088,T. Storm
11089,T. Storm
11090,T. Storm
11091,T. Storm
11092,T. Depression
11093,T. Depression
11094,T. Storm
11095,T. Depression
11096,T. Storm
11097,T. Storm
11098,T. Storm
11099,T. Storm
11100,Category 3
11101,T. Storm
11102,T. Storm
11103,T. Depression
11104,Category 1
11105,T. Storm
11106,T. Depression
11107,T. Storm
11108,T. Storm
11109,T. Storm
11110,Category 1
11111,T. Storm
11112,T. Storm
11113,T. Storm
11114,T. Storm
11115,T. Storm
11116,T. Depression
11117,T. Depression
11118,T. Depression
11119,T. Depression
11120,T. Storm
11121,T. Storm
11122,T. Depression
11123,Category 2
11124,Category 1
11125,T. Storm
11126,Category 3
11127,Category 1
11128,T. Storm
11129,Category 3
11130,Category 1
11131,Category 1
11132,T. Storm
11133,T. Storm
11134,Category 1
11135,Category 1
11136,T. Storm
11137,Category 1
11138,T. Storm
11139,T. Storm
11140,T. Depression
11141,Category 3
11142,T. Storm
11143,T. Storm
11144,T. Storm
11145,T. Storm
11146,Category 1
11147,Category 1
11148,Category 1
11149,Category 2
11150,T. Depression
11151,Category 3
11152,T. Depression
11153,T. Storm
11154,T. Storm
11155,Category 1
11156,T. Storm
11157,Category 3
11158,T. Storm
11159,T. Storm
11160,Category 1
11161,T. Depression
11162,T. Storm
11163,T. Depression
11164,Category 2
11165,T. Depression
11166,T. Depression
11167,T. Storm
11168,T. Depression
11169,T. Depression
11170,T. Storm
11171,Category 3
11172,T. Depression
11173,T. Storm
11174,T. Depression
11175,T. Storm
11176,T. Storm
11177,T. Depression
11178,T. Storm
11179,T. Storm
11180,T. Storm
11181,T. Storm
11182,T. Storm
11183,Category 1
11184,T. Depression
11185,T. Depression
11186,Category 3
11187,Category 1
11188,T. Depression
11189,Category 1
11190,T. Depression
11191,T. Storm
11192,T. Depression
11193,Category 2
11194,T. Depression
11195,T. Storm
11196,T. Storm
11197,Category 2
11198,T. Storm
11199,T. Storm
11200,T. Depression
11201,T. Depression
11202,T. Storm
11203,Category 1
11204,T. Storm
11205,Category 2
11206,Category 3
11207,T. Storm
11208,T. Depression
11209,Category 3
11210,T. Storm
11211,T. Storm
11212,T. Storm
11213,Category 1
11214,T. Storm
11215,T. Depression
11216,T. Storm
11217,T. Depression
11218,Category 3
11219,Category 1
11220,T. Storm
11221,T. Storm
11222,T. Depression
11223,T. Depression
11224,T. Storm
11225,Category 1
11226,T. Depression
11227,T. Depression
11228,T. Storm
11229,T. Storm
11230,T. Depression
11231,T. Storm
11232,T. Storm
11233,Category 1
11234,T. Depression
11235,T. Depression
11236,Category 1
11237,T. Depression
11238,T. Storm
11239,T. Depression
11240,T. Depression
11241,T. Storm
11242,T. Storm
11243,T. Storm
11244,T. Storm
11245,T. Storm
11246,T. Depression
11247,T. Depression
11248,Category 2
11249,T. Storm
11250,T. Storm
11251,T. Storm
11252,T. Storm
11253,T. Depression
11254,T. Storm
11255,T. Storm
11256,T. Depression
11257,T. Storm
11258,T. Storm
11259,T. Depression
11260,T. Storm
11261,T. Storm
11262,T. Storm
11263,T. Storm
11264,Category 1
11265,T. Storm
11266,T. Depression
11267,T. Storm
11268,T. Storm
11269,T. Depression
11270,Category 1
11271,T. Depression
11272,T. Storm
11273,T. Storm
11274,T. Storm
11275,T. Depression
11276,T. Storm
11277,T. Depression
11278,Category 1
11279,T. Storm
11280,T. Depression
11281,T. Storm
11282,Category 1
11283,T. Depression
11284,T. Storm
11285,Category 3
11286,T. Depression
11287,T. Depression
11288,T. Storm
11289,T. Storm
11290,T. Depression
11291,T. Storm
11292,T. Depression
11293,T. Storm
11294,T. Storm
11295,T. Storm
11296,T. Storm
11297,T. Depression
11298,T. Storm
11299,T. Depression
11300,Category 2
11301,T. Storm
11302,T. Storm
11303,T. Depression
11304,T. Depression
11305,T. Depression
11306,T. Storm
11307,T. Depression
11308,T. Storm
11309,Category 1
11310,T. Depression
11311,T. Storm
11312,T. Depression
11313,T. Storm
11314,T. Depression
11315,Category 3
11316,T. Depression
11317,T. Storm
11318,T. Depression
11319,T. Storm
11320,T. Depression
11321,T. Depression
11322,T. Depression
11323,T. Depression
11324,Category 3
11325,T. Storm
11326,T. Depression
11327,T. Depression
11328,T. Storm
11329,T. Depression
11330,Category 1
11331,T. Depression
11332,Category 1
11333,T. Storm
11334,T. Storm
11335,T. Storm
11336,T. Depression
11337,Category 1
11338,Category 2
11339,T. Storm
11340,T. Depression
11341,Category 1
11342,Category 1
11343,T. Depression
11344,T. Depression
11345,T. Storm
11346,T. Storm
11347,T. Depression
11348,Category 1
11349,T. Depression
11350,T. Depression
11351,T. Storm
11352,Category 2
11353,T. Depression
11354,Category 1
11355,T. Storm
11356,T. Storm
11357,T. Storm
11358,T. Depression
11359,T. Depression
11360,T. Depression
11361,T. Storm
11362,T. Storm
11363,T. Storm
11364,Category 2
11365,T. Depression
11366,T. Storm
11367,Category 1
11368,T. Depression
11369,T. Storm
11370,Category 2
11371,T. Depression
11372,Category 3
11373,T. Storm
11374,T. Storm
11375,T. Depression
11376,T. Depression
11377,T. Depression
11378,T. Storm
11379,T. Storm
11380,T. Storm
11381,T. Storm
11382,T. Depression
11383,T. Storm
11384,T. Depression
11385,Category 1
11386,T. Storm
11387,T. Storm
11388,T. Storm
11389,T. Storm
11390,T. Depression
11391,T. Storm
11392,Category 3
11393,T. Depression
11394,T. Depression
11395,T. Storm
11396,Category 1
11397,T. Storm
11398,T. Depression
11399,T. Depression
11400,T. Storm
11401,Category 1
11402,Category 1
11403,T. Depression
11404,Category 2
11405,Category 3
11406,T. Depression
11407,T. Depression
11408,T. Storm
11409,T. Depression
11410,T. Storm
11411,Category 1
11412,Category 3
11413,T. Storm
11414,T. Depression
11415,T. Depression
11416,T. Storm
11417,T. Depression
11418,Category 3
11419,Category 1
11420,T. Storm
11421,T. Storm
11422,T. Storm
11423,Category 1
11424,T. Storm
11425,Category 1
11426,T. Storm
11427,Category 1
11428,Category 3
11429,T. Storm
11430,T. Storm
11431,Category 3
11432,Category 2
11433,T. Storm
11434,T. Storm
11435,T. Storm
11436,Category 3
11437,T. Depression
11438,Category 1
11439,T. Storm
11440,Category 2
11441,T. Storm
11442,T. Depression
11443,Category 2
11444,T. Storm
11445,T. Depression
11446,T. Depression
11447,T. Depression
11448,Category 1
11449,T. Storm
11450,T. Depression
11451,T. Depression
11452,T. Depression
11453,Category 1
11454,Category 3
11455,Category 1
11456,T. Storm
11457,Category 1
11458,T. Storm
11459,T. Depression
11460,T. Storm
11461,T. Depression
11462,T. Storm
11463,T. Storm
11464,T. Depression
11465,T. Depression
11466,T. Storm
11467,Category 2
11468,T. Depression
11469,Category 1
11470,T. Storm
11471,T. Storm
11472,T. Storm
11473,T. Depression
11474,Category 3
11475,T. Depression
11476,Category 2
11477,Category 1
11478,T. Storm
11479,Category 3
11480,T. Depression
11481,T. Depression
11482,T. Storm
11483,Category 1
11484,T. Depression
11485,T. Storm
11486,T. Storm
11487,Category 1
11488,T. Storm
11489,Category 1
11490,Category 1
11491,T. Storm
11492,T. Storm
11493,T. Storm
11494,T. Storm
11495,Category 2
11496,T. Storm
11497,T. Storm
11498,T. Storm
11499,T. Storm
11500,T. Storm
11501,T. Storm
11502,T. Storm
11503,T. Depression
11504,Category 3
11505,Category 1
11506,T. Storm
11507,T. Storm
11508,T. Depression
11509,Category 3
11510,Category 1
11511,Category 3
11512,T. Depression
11513,Category 3
11514,T. Storm
11515,T. Storm
11516,T. Storm
11517,T. Storm
11518,T. Depression
11519,T. Depression
11520,T. Storm
11521,T. Storm
11522,T. Storm
11523,T. Storm
11524,Category 3
11525,T. Storm
11526,T. Storm
11527,T. Storm
11528,T. Storm
11529,T. Storm
11530,T. Depression
11531,T. Storm
11532,Category 1
11533,T. Depression
11534,Category 1
11535,T. Storm
11536,Category 1
11537,T. Storm
11538,T. Storm
11539,T. Storm
11540,T. Depression
11541,Category 3
11542,T. Depression
11543,T. Depression
11544,T. Depression
11545,T. Depression
11546,T. Storm
11547,T. Depression
11548,T. Depression
11549,T. Storm
11550,T. Depression
11551,T. Storm
11552,T. Storm
11553,Category 1
11554,T. Storm
11555,Category 1
11556,T. Depression
11557,T. Depression
11558,T. Storm
11559,T. Storm
11560,T. Depression
11561,T. Depression
11562,T. Storm
11563,T. Storm
11564,T. Storm
11565,T. Storm
11566,T. Storm
11567,T. Storm
11568,T. Depression
11569,T. Storm
11570,T. Depression
11571,T. Depression
11572,Category 1
11573,T. Storm
11574,T. Depression
11575,T. Storm
11576,Category 3
11577,T. Storm
11578,T. Depression
11579,T. Storm
11580,T. Storm
11581,T. Storm
11582,T. Depression
11583,T. Storm
11584,T. Depression
11585,Category 3
11586,T. Depression
11587,T. Depression
11588,T. Storm
11589,T. Storm
11590,T. Storm
11591,Category 3
11592,T. Storm
11593,T. Depression
11594,T. Storm
11595,T. Depression
11596,T. Storm
11597,T. Depression
11598,T. Depression
11599,T. Storm
11600,Category 1
11601,Category 1
11602,T. Depression
11603,T. Storm
11604,T. Storm
11605,Category 1
11606,Category 1
11607,T. Storm
11608,T. Storm
11609,T. Storm
11610,Category 1
11611,T. Depression
11612,T. Depression
11613,T. Depression
11614,T. Storm
11615,T. Storm
11616,Category 3
11617,Category 1
11618,T. Depression
11619,T. Depression
11620,T. Storm
11621,T. Storm
11622,T. Storm
11623,T. Depression
11624,T. Depression
11625,T. Depression
11626,Category 2
11627,T. Depression
11628,T. Storm
11629,Category 1
11630,T. Depression
11631,Category 3
11632,Category 1
11633,T. Storm
11634,T. Storm
11635,T. Depression
11636,T. Depression
11637,T. Storm
11638,T. Storm
11639,T. Storm
11640,T. Depression
11641,T. Storm
11642,T. Depression
11643,Category 3
11644,T. Storm
11645,T. Storm
11646,T. Depression
11647,T. Depression
11648,Category 2
11649,T. Depression
11650,T. Storm
11651,T. Depression
11652,Category 1
11653,T. Storm
11654,T. Storm
11655,T. Storm
11656,Category 1
11657,T. Depression
11658,T. Storm
11659,T. Storm
11660,Category 3
11661,T. Storm
11662,T. Storm
11663,T. Storm
11664,T. Storm
11665,T. Storm
11666,T. Depression
11667,T. Depression
11668,T. Depression
11669,T. Storm
11670,Category 2
11671,T. Storm
11672,T. Storm
11673,Category 1
11674,T. Depression
11675,T. Depression
11676,T. Storm
11677,T. Depression
11678,T. Storm
11679,Category 1
11680,T. Storm
11681,T. Storm
11682,T. Storm
11683,T. Depression
11684,Category 1
11685,T. Depression
11686,T. Depression
11687,T. Storm
11688,T. Depression
11689,Category 2
11690,Category 1
11691,T. Storm
11692,T. Storm
11693,T. Depression
11694,T. Depression
11695,T. Storm
11696,T. Storm
11697,Category 1
11698,Category 3
11699,Category 3
11700,T. Storm
11701,T. Storm
11702,T. Storm
11703,T. Storm
11704,Category 3
11705,T. Depression
11706,T. Storm
11707,Category 1
11708,T. Storm
11709,T. Storm
11710,T. Storm
11711,T. Storm
11712,T. Storm
11713,Category 1
11714,T. Storm
11715,T. Storm
11716,T. Storm
11717,T. Storm
11718,T. Depression
11719,T. Depression
11720,T. Storm
11721,T. Storm
11722,T. Storm
11723,T. Storm
11724,Category 1
11725,Category 2
11726,T. Storm
11727,T. Storm
11728,Category 3
11729,T. Depression
11730,T. Depression
11731,T. Storm
11732,T. Depression
11733,T. Storm
11734,Category 1
11735,T. Depression
11736,T. Depression
11737,T. Storm
11738,T. Storm
11739,T. Storm
11740,T. Depression
11741,T. Storm
11742,T. Storm
11743,T. Storm
11744,Category 2
11745,Category 3
11746,T. Depression
11747,T. Storm
11748,T. Depression
11749,Category 3
11750,T. Storm
11751,Category 1
11752,T. Storm
11753,T. Storm
11754,T. Storm
11755,Category 1
11756,T. Depression
11757,T. Storm
11758,Category 1
11759,T. Storm
11760,T. Depression
11761,Category 3
11762,T. Depression
11763,T. Depression
11764,Category 2
11765,T. Depression
11766,T. Storm
11767,T. Depression
11768,T. Storm
11769,T. Storm
11770,T. Depression
11771,T. Depression
11772,Category 3
11773,T. Depression
11774,T. Storm
11775,T. Depression
11776,T. Storm
11777,T. Storm
11778,T. Storm
11779,Category 2
11780,Category 2
11781,T. Depression
11782,T. Storm
11783,T. Storm
11784,T. Depression
11785,T. Storm
11786,T. Storm
11787,T. Depression
11788,T. Storm
11789,Category 1
11790,T. Storm
11791,T. Depression
11792,Category 1
11793,T. Storm
11794,T. Depression
11795,Category 1
11796,T. Storm
11797,T. Storm
11798,T. Depression
11799,T. Storm
11800,T. Storm
11801,T. Storm
11802,T. Storm
11803,T. Depression
11804,T. Storm
11805,Category 2
11806,T. Storm
11807,T. Storm
11808,Category 3
11809,T. Storm
11810,T. Storm
11811,Category 2
11812,T. Storm
11813,Category 1
11814,Category 3
11815,T. Depression
11816,T. Depression
11817,T. Storm
11818,T. Depression
11819,T. Depression
11820,Category 3
11821,T. Storm
11822,T. Storm
11823,T. Storm
11824,T. Storm
11825,T. Storm
11826,T. Depression
11827,T. Storm
11828,T. Depression
11829,T. Storm
11830,T. Storm
11831,T. Storm
11832,T. Depression
11833,T. Depression
11834,T. Depression
11835,T. Storm
11836,T. Storm
11837,T. Depression
11838,Category 1
11839,T. Storm
11840,T. Depression
11841,T. Storm
11842,T. Depression
11843,T. Storm
11844,Category 3
11845,T. Depression
11846,T. Storm
11847,T. Storm
11848,Category 2
11849,Category 1
11850,T. Storm
11851,Category 1
11852,T. Storm
11853,Category 2
11854,T. Storm
11855,T. Storm
11856,T. Depression
11857,T. Storm
11858,Category 1
11859,T. Depression
11860,T. Storm
11861,T. Storm
11862,T. Storm
11863,T. Storm
11864,T. Depression
11865,T. Storm
11866,Category 1
11867,T. Depression
11868,T. Storm
11869,T. Storm
11870,T. Depression
11871,T. Depression
11872,T. Depression
11873,T. Storm
11874,T. Depression
11875,Category 2
11876,T. Depression
11877,Category 3
11878,T. Depression
11879,Category 1
11880,T. Depression
11881,T. Depression
11882,T. Storm
11883,T. Storm
11884,T. Depression
11885,T. Storm
11886,T. Storm
11887,T. Storm
11888,Category 3
11889,Category 1
11890,Category 3
11891,T. Storm
11892,T. Depression
11893,Category 1
11894,T. Depression
11895,T. Storm
11896,Category 1
11897,T. Storm
11898,Category 1
11899,T. Storm
11900,Category 1
11901,Category 1
11902,T. Depression
11903,T. Storm
11904,T. Storm
11905,Category 1
11906,T. Storm
11907,T. Storm
11908,Category 2
11909,T. Storm
11910,T. Depression
11911,T. Depression
11912,T. Storm
11913,T. Storm
11914,Category 2
11915,T. Depression
11916,T. Storm
11917,T. Storm
11918,T. Storm
11919,Category 1
11920,T. Depression
11921,T. Depression
11922,T. Depression
11923,T. Storm
11924,T. Storm
11925,T. Storm
11926,Category 1
11927,Category 1
11928,T. Storm
11929,T. Storm
11930,Category 3
11931,T. Storm
11932,T. Storm
11933,Category 1
11934,T. Storm
11935,T. Storm
11936,T. Storm
11937,Category 3
11938,Category 3
11939,Category 1
11940,T. Storm
11941,T. Storm
11942,T. Storm
11943,Category 1
11944,T. Storm
11945,T. Storm
11946,Category 1
11947,T. Storm
11948,T. Storm
11949,Category 1
11950,T. Storm
11951,T. Storm
11952,Category 1
11953,T. Depression
11954,Category 1
11955,T. Storm
11956,T. Storm
11957,Category 1
11958,T. Depression
11959,T. Storm
11960,T. Depression
11961,T. Storm
11962,T. Storm
11963,T. Storm
11964,T. Storm
11965,Category 3
11966,T. Storm
11967,T. Storm
11968,T. Depression
11969,T. Storm
11970,T. Storm
11971,T. Storm
11972,T. Depression
11973,T. Storm
11974,T. Depression
11975,T. Depression
11976,Category 1
11977,T. Storm
11978,T. Depression
11979,T. Depression
11980,T. Storm
11981,Category 2
11982,T. Depression
11983,T. Storm
11984,Category 1
11985,Category 1
11986,Category 3
11987,Category 1
11988,T. Storm
11989,T. Depression
11990,T. Storm
11991,T. Storm
11992,T. Storm
11993,T. Storm
11994,T. Depression
11995,T. Storm
11996,Category 1
11997,T. Storm
11998,T. Storm
11999,T. Depression
12000,Category 2
12001,T. Storm
12002,T. Depression
12003,T. Storm
12004,Category 2
12005,T. Depression
12006,T. Storm
12007,T. Depression
12008,Category 3
12009,T. Storm
12010,T. Depression
12011,T. Storm
12012,T. Storm
12013,Category 1
12014,T. Storm
12015,Category 2
12016,T. Depression
12017,Category 1
12018,T. Storm
12019,T. Depression
12020,Category 3
12021,T. Depression
12022,T. Storm
12023,T. Storm
12024,T. Storm
12025,T. Depression
12026,T. Storm
12027,T. Storm
12028,T. Storm
12029,T. Depression
12030,T. Depression
12031,T. Storm
12032,Category 1
12033,T. Depression
12034,T. Depression
12035,Category 3
12036,Category 3
12037,T. Storm
12038,T. Depression
12039,T. Storm
12040,T. Storm
12041,Category 2
12042,T. Depression
12043,Category 3
12044,T. Storm
12045,T. Storm
12046,T. Storm
12047,Category 1
12048,T. Storm
12049,T. Depression
12050,T. Storm
12051,T. Storm
12052,T. Depression
12053,T. Storm
12054,T. Storm
12055,T. Depression
12056,T. Storm
12057,Category 1
12058,T. Storm
12059,T. Storm
12060,T. Depression
12061,T. Storm
12062,T. Depression
12063,T. Depression
12064,Category 1
12065,T. Storm
12066,Category 1
12067,T. Storm
12068,Category 2
12069,Category 3
12070,T. Storm
12071,T. Storm
12072,T. Depression
12073,T. Storm
12074,T. Storm
12075,T. Storm
12076,T. Storm
12077,T. Storm
12078,Category 2
12079,T. Storm
12080,T. Storm
12081,Category 2
12082,T. Depression
12083,T. Depression
12084,Category 3
12085,T. Depression
12086,T. Storm
12087,T. Depression
12088,Category 2
12089,T. Depression
12090,T. Depression
12091,T. Storm
12092,T. Depression
12093,T. Depression
12094,Category 3
12095,T. Storm
12096,T. Depression
12097,T. Storm
12098,T. Depression
12099,T. Depression
12100,T. Storm
12101,T. Storm
12102,T. Storm
12103,T. Storm
12104,T. Depression
12105,T. Depression
12106,T. Depression
12107,T. Storm
12108,T. Depression
12109,T. Depression
12110,T. Storm
12111,Category 3
12112,T. Storm
12113,T. Storm
12114,T. Storm
12115,T. Storm
12116,T. Depression
12117,T. Storm
12118,T. Storm
12119,T. Storm
12120,T. Storm
12121,Category 3
12122,T. Storm
12123,T. Storm
12124,T. Depression
12125,T. Depression
12126,T. Storm
12127,T. Storm
12128,T. Storm
12129,T. Storm
12130,Category 3
12131,T. Depression
12132,T. Storm
12133,T. Storm
12134,Category 1
12135,T. Storm
12136,T. Depression
12137,T. Depression
12138,Category 2
12139,T. Storm
12140,T. Depression
12141,Category 1
12142,T. Depression
12143,Category 1
12144,Category 1
12145,T. Storm
12146,T. Storm
12147,T. Storm
12148,T. Storm
12149,T. Storm
12150,T. Storm
12151,T. Depression
12152,T. Storm
12153,T. Storm
12154,T. Storm
12155,Category 3
12156,T. Storm
12157,T. Storm
12158,T. Depression
12159,Category 3
12160,T. Storm
12161,T. Storm
12162,T. Storm
12163,T. Storm
12164,T. Storm
12165,T. Depression
12166,T. Storm
12167,T. Storm
12168,T. Depression
12169,T. Depression
12170,T. Storm
12171,T. Depression
12172,Category 3
12173,Category 1
12174,Category 1
12175,T. Storm
12176,T. Depression
12177,T. Storm
12178,Category 3
12179,T. Depression
12180,T. Depression
12181,T. Depression
12182,T. Storm
12183,T. Storm
12184,T. Storm
12185,T. Storm
12186,T. Storm
12187,T. Storm
12188,Category 2
12189,T. Depression
12190,T. Depression
12191,T. Depression
12192,T. Storm
12193,T. Depression
12194,Category 1
12195,T. Storm
12196,T. Storm
12197,T. Depression
12198,Category 1
12199,Category 1
12200,Category 1
12201,T. Depression
12202,T. Depression
12203,Category 1
12204,Category 1
12205,T. Storm
12206,Category 1
12207,T. Storm
12208,T. Storm
12209,T. Storm
12210,T. Depression
12211,T. Storm
12212,T. Storm
12213,T. Storm
12214,Category 2
12215,T. Storm
12216,T. Depression
12217,T. Storm
12218,T. Storm
12219,T. Storm
12220,T. Depression
12221,Category 1
12222,T. Depression
12223,T. Storm
12224,Category 1
12225,Category 3
12226,T. Depression
12227,T. Storm
12228,T. Storm
12229,T. Storm
12230,T. Storm
12231,T. Depression
12232,T. Storm
12233,Category 3
12234,T. Depression
12235,T. Depression
12236,T. Depression
12237,T. Storm
12238,T. Depression
12239,T. Storm
12240,T. Storm
12241,Category 1
12242,T. Depression
12243,T. Storm
12244,T. Storm
12245,Category 3
12246,T. Storm
12247,T. Depression
12248,T. Storm
12249,T. Storm
12250,T. Depression
12251,T. Storm
12252,T. Storm
12253,T. Depression
12254,T. Depression
12255,T. Storm
12256,T. Depression
12257,T. Storm
12258,T. Storm
12259,T. Storm
12260,T. Storm
12261,T. Storm
12262,T. Depression
12263,T. Depression
12264,T. Storm
12265,Category 1
12266,T. Storm
12267,Category 1
12268,T. Depression
12269,Category 3
12270,T. Storm
12271,T. Depression
12272,T. Depression
12273,T. Depression
12274,T. Storm
12275,Category 1
12276,Category 1
12277,T. Depression
12278,T. Storm
12279,Category 1
12280,Category 2
12281,T. Depression
12282,T. Depression
12283,T. Storm
12284,T. Depression
12285,T. Depression
12286,T. Storm
12287,T. Storm
12288,T. Depression
12289,Category 1
12290,T. Depression
12291,Category 1
12292,Category 1
12293,T. Storm
12294,T. Storm
12295,T. Depression
12296,Category 1
12297,Category 2
12298,T. Depression
12299,Category 3
12300,T. Storm
12301,T. Storm
12302,T. Storm
12303,T. Storm
12304,T. Depression
12305,T. Depression
12306,Category 1
12307,T. Storm
12308,Category 1
12309,T. Storm
12310,T. Storm
12311,T. Storm
12312,T. Storm
12313,T. Depression
12314,T. Depression
12315,T. Depression
12316,T. Storm
12317,T. Depression
12318,T. Storm
12319,T. Storm
12320,T. Storm
12321,Category 1
12322,T. Depression
12323,T. Depression
12324,T. Storm
12325,T. Storm
12326,T. Storm
12327,T. Depression
12328,T. Storm
12329,T. Depression
12330,T. Storm
12331,T. Storm
12332,T. Depression
12333,T. Storm
12334,T. Depression
12335,T. Storm
12336,T. Storm
12337,T. Storm
12338,T. Storm
12339,T. Storm
12340,T. Depression
12341,T. Storm
12342,T. Depression
12343,Category 1
12344,Category 1
12345,T. Storm
12346,T. Storm
12347,T. Depression
12348,T. Depression
12349,T. Storm
12350,Category 2
12351,T. Depression
12352,T. Depression
12353,T. Storm
12354,T. Storm
12355,T. Depression
12356,T. Depression
12357,Category 3
12358,T. Depression
12359,T. Storm
12360,T. Storm
12361,T. Storm
12362,T. Storm
12363,T. Storm
12364,T. Storm
12365,T. Depression
12366,T. Storm
12367,T. Depression
12368,T. Storm
12369,Category 3
12370,T. Storm
12371,T. Depression
12372,T. Depression
12373,T. Storm
12374,Category 1
12375,T. Storm
12376,Category 2
12377,T. Storm
12378,Category 2
12379,T. Storm
12380,T. Depression
12381,T. Storm
12382,T. Depression
12383,T. Depression
12384,T. Depression
12385,T. Storm
12386,T. Storm
12387,T. Storm
12388,T. Storm
12389,T. Depression
12390,T. Storm
12391,T. Storm
12392,T. Storm
12393,Category 3
12394,T. Storm
12395,T. Storm
12396,T. Depression
12397,Category 3
12398,T. Depression
12399,T. Storm
12400,T. Storm
12401,T. Storm
12402,T. Depression
12403,T. Storm
12404,T. Storm
12405,T. Storm
12406,T. Storm
12407,T. Storm
12408,T. Storm
12409,Category 1
12410,T. Depression
12411,T. Storm
12412,T. Storm
12413,Category 3
12414,T. Storm
12415,T. Storm
12416,Category 2
12417,T. Storm
12418,T. Storm
12419,T. Storm
12420,Category 3
12421,T. Storm
12422,T. Storm
12423,T. Storm
12424,T. Depression
12425,T. Storm
12426,T. Storm
12427,Category 3
12428,T. Depression
12429,T. Depression
12430,Category 1
12431,T. Storm
12432,T. Storm
12433,T. Storm
12434,T. Storm
12435,T. Depression
12436,T. Storm
12437,T. Depression
12438,T. Depression
12439,T. Depression
12440,Category 1
12441,T. Storm
12442,Category 1
12443,Category 3
12444,T. Storm
12445,Category 3
12446,T. Storm
